TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType
14644,C0361,2024-09-23,Monday,September,Grains & Staples,Wheat Flour,4,441.22,snack_lover
14645,C0361,2024-09-23,Monday,September,Beverages,Cold Drink,3,163.09,snack_lover
14646,C0361,2024-09-23,Monday,September,Personal Care,Toothpaste,5,33.51,snack_lover
14647,C0361,2024-09-23,Monday,September,Snacks,Chips,2,394.2,snack_lover
14648,C0361,2024-09-23,Monday,September,Snacks,Chocolate,3,374.98,snack_lover
14649,C0361,2024-09-23,Monday,September,Snacks,Namkeen,4,361.59,snack_lover
14650,C0361,2024-09-23,Monday,September,Grains & Staples,Oats,4,479.72,snack_lover
14651,C0073,2024-03-05,Tuesday,March,Dairy,Panner,3,392.46,health_concious
14652,C0073,2024-03-05,Tuesday,March,Snacks,Nuts,1,92.99,health_concious
14653,C0073,2024-03-05,Tuesday,March,Grains & Staples,Wheat Flour,4,19.47,health_concious
14654,C0073,2024-03-05,Tuesday,March,Dairy,Curd,2,266.38,health_concious
14655,C0073,2024-03-05,Tuesday,March,Dairy,Milk,3,427.2,health_concious
14656,C0073,2024-03-05,Tuesday,March,Grains & Staples,Oats,4,184.29,health_concious
14657,C0073,2024-03-05,Tuesday,March,Fruit & Vegetables,Banana,3,296.52,health_concious
14658,C0073,2024-03-05,Tuesday,March,Beverages,Juice,1,356.57,health_concious
14659,C0301,2024-06-11,Tuesday,June,Bakery,Bread,2,337.65,daily_essentials
14660,C0301,2024-06-11,Tuesday,June,Cooking Essentials,Salt,4,489.82,daily_essentials
14661,C0301,2024-06-11,Tuesday,June,Personal Care,Toothpaste,3,103.19,daily_essentials
14662,C0301,2024-06-11,Tuesday,June,Fruit & Vegetables,Potato,5,482.06,daily_essentials
14663,C0301,2024-06-11,Tuesday,June,Cooking Essentials,Oil,5,30.9,daily_essentials
14664,C0301,2024-06-11,Tuesday,June,Bakery,Biscuit,2,275.14,daily_essentials
14665,C0285,2024-08-13,Tuesday,August,Bakery,Bread,2,195.09,breakfast_shopping
14666,C0285,2024-08-13,Tuesday,August,Dairy,Butter,1,314.04,breakfast_shopping
14667,C0285,2024-08-13,Tuesday,August,Beverages,Tea,1,260.92,breakfast_shopping
14668,C0285,2024-08-13,Tuesday,August,Snacks,Chocolate,4,176.33,breakfast_shopping
14669,C0285,2024-08-13,Tuesday,August,Fruit & Vegetables,Banana,4,305.4,breakfast_shopping
14670,C0285,2024-08-13,Tuesday,August,Dairy,Milk,4,202.25,breakfast_shopping
14671,C0111,2024-02-23,Friday,February,Dairy,Cheese,5,91.31,snack_lover
14672,C0111,2024-02-23,Friday,February,Snacks,Popcorn,4,273.24,snack_lover
14673,C0111,2024-02-23,Friday,February,Beverages,Cold Drink,3,86.96,snack_lover
14674,C0111,2024-02-23,Friday,February,Fruit & Vegetables,Apple,2,154.75,snack_lover
14675,C0111,2024-02-23,Friday,February,Snacks,Chips,1,165.5,snack_lover
14676,C0111,2024-02-23,Friday,February,Snacks,Chocolate,2,64.57,snack_lover
14677,C0111,2024-02-23,Friday,February,Grains & Staples,Rice,4,251.05,snack_lover
14678,C0377,2024-01-03,Wednesday,January,Beverages,Coffee,3,257.78,snack_lover
14679,C0377,2024-01-03,Wednesday,January,Beverages,Waterbottle,5,228.43,snack_lover
14680,C0377,2024-01-03,Wednesday,January,Snacks,Popcorn,2,355.78,snack_lover
14681,C0377,2024-01-03,Wednesday,January,Grains & Staples,Wheat Flour,2,370.17,snack_lover
14682,C0377,2024-01-03,Wednesday,January,Snacks,Chips,4,186.66,snack_lover
14683,C0377,2024-01-03,Wednesday,January,Snacks,Namkeen,2,380.18,snack_lover
14684,C0377,2024-01-03,Wednesday,January,Snacks,Chocolate,2,282.83,snack_lover
14685,C0169,2024-05-08,Wednesday,May,Bakery,Bread,5,205.71,student_budget
14686,C0169,2024-05-08,Wednesday,May,Grains & Staples,Wheat Flour,5,442.95,student_budget
14687,C0169,2024-05-08,Wednesday,May,Beverages,Tea,2,375.79,student_budget
14688,C0169,2024-05-08,Wednesday,May,Beverages,Cold Drink,4,490.24,student_budget
14689,C0169,2024-05-08,Wednesday,May,Bakery,Rusk,4,305.31,student_budget
14690,C0169,2024-05-08,Wednesday,May,Personal Care,Toothpaste,1,266.36,student_budget
14691,C0169,2024-05-08,Wednesday,May,Snacks,Chips,3,154.16,student_budget
14692,C0169,2024-05-08,Wednesday,May,Unknown,Biscuits,5,201.74,student_budget
14693,C0023,2024-03-11,Monday,March,Bakery,Bread,1,178.83,daily_essentials
14694,C0023,2024-03-11,Monday,March,Cooking Essentials,Salt,2,20.86,daily_essentials
14695,C0023,2024-03-11,Monday,March,Bakery,Rusk,1,238.48,daily_essentials
14696,C0023,2024-03-11,Monday,March,Fruit & Vegetables,Onion,5,400.97,daily_essentials
14697,C0023,2024-03-11,Monday,March,Fruit & Vegetables,Potato,1,312.8,daily_essentials
14698,C0023,2024-03-11,Monday,March,Personal Care,Shampoo,3,355.68,daily_essentials
14699,C0023,2024-03-11,Monday,March,Dairy,Milk,4,263.03,daily_essentials
14700,C0484,2024-01-12,Friday,January,Cooking Essentials,Salt,2,456.89,daily_essentials
14701,C0484,2024-01-12,Friday,January,Dairy,Milk,2,465.65,daily_essentials
14702,C0484,2024-01-12,Friday,January,Fruit & Vegetables,Onion,3,406.59,daily_essentials
14703,C0037,2024-04-01,Monday,April,Beverages,Coffee,5,112.28,family_shopping
14704,C0037,2024-04-01,Monday,April,Dairy,Butter,4,284.43,family_shopping
14705,C0037,2024-04-01,Monday,April,Fruit & Vegetables,Tomato,1,159.12,family_shopping
14706,C0037,2024-04-01,Monday,April,Personal Care,Shampoo,4,378.85,family_shopping
14707,C0037,2024-04-01,Monday,April,Dairy,Milk,3,80.91,family_shopping
14708,C0037,2024-04-01,Monday,April,Grains & Staples,Dal,3,21.58,family_shopping
14709,C0037,2024-04-01,Monday,April,Cooking Essentials,Oil,3,118.96,family_shopping
14710,C0433,2024-03-09,Saturday,March,Beverages,Tea,1,227.21,student_budget
14711,C0433,2024-03-09,Saturday,March,Grains & Staples,Poha,4,229.15,student_budget
14712,C0433,2024-03-09,Saturday,March,Unknown,Biscuits,3,173.68,student_budget
14713,C0018,2024-06-13,Thursday,June,Dairy,Milk,2,202.31,breakfast_shopping
14714,C0018,2024-06-13,Thursday,June,Grains & Staples,Poha,4,112.4,breakfast_shopping
14715,C0018,2024-06-13,Thursday,June,Beverages,Cold Drink,4,43.3,breakfast_shopping
14716,C0018,2024-06-13,Thursday,June,Beverages,Tea,2,486.33,breakfast_shopping
14717,C0242,2024-05-23,Thursday,May,Dairy,Milk,2,83.42,daily_essentials
14718,C0242,2024-05-23,Thursday,May,Snacks,Namkeen,3,224.0,daily_essentials
14719,C0242,2024-05-23,Thursday,May,Fruit & Vegetables,Onion,1,324.22,daily_essentials
14720,C0261,2024-12-19,Thursday,December,Beverages,Tea,5,177.59,student_budget
14721,C0261,2024-12-19,Thursday,December,Beverages,Waterbottle,4,268.47,student_budget
14722,C0261,2024-12-19,Thursday,December,Unknown,Biscuits,4,343.78,student_budget
14723,C0261,2024-12-19,Thursday,December,Fruit & Vegetables,Tomato,4,242.3,student_budget
14724,C0031,2024-07-17,Wednesday,July,Snacks,Chocolate,1,251.37,snack_lover
14725,C0031,2024-07-17,Wednesday,July,Snacks,Popcorn,3,385.29,snack_lover
14726,C0031,2024-07-17,Wednesday,July,Grains & Staples,Wheat Flour,5,195.15,snack_lover
14727,C0014,2024-01-31,Wednesday,January,Dairy,Butter,4,341.54,breakfast_shopping
14728,C0014,2024-01-31,Wednesday,January,Unknown,Biscuits,2,453.41,breakfast_shopping
14729,C0014,2024-01-31,Wednesday,January,Fruit & Vegetables,Potato,3,464.34,breakfast_shopping
14730,C0336,2024-08-06,Tuesday,August,Cooking Essentials,Tomatosauce,4,244.49,snack_lover
14731,C0336,2024-08-06,Tuesday,August,Snacks,Chocolate,3,137.75,snack_lover
14732,C0336,2024-08-06,Tuesday,August,Snacks,Popcorn,2,119.96,snack_lover
14733,C0336,2024-08-06,Tuesday,August,Beverages,Cold Drink,4,383.33,snack_lover
14734,C0145,2024-06-25,Tuesday,June,Cooking Essentials,Spices,1,391.98,indian_cooking
14735,C0145,2024-06-25,Tuesday,June,Fruit & Vegetables,Apple,5,327.27,indian_cooking
14736,C0145,2024-06-25,Tuesday,June,Grains & Staples,Dal,2,214.89,indian_cooking
14737,C0183,2024-11-26,Tuesday,November,Beverages,Waterbottle,3,200.36,student_budget
14738,C0183,2024-11-26,Tuesday,November,Bakery,Bread,4,191.22,student_budget
14739,C0183,2024-11-26,Tuesday,November,Beverages,Tea,3,177.11,student_budget
14740,C0183,2024-11-26,Tuesday,November,Beverages,Cold Drink,3,16.8,student_budget
14741,C0183,2024-11-26,Tuesday,November,Unknown,Biscuits,3,296.23,student_budget
14742,C0183,2024-11-26,Tuesday,November,Cooking Essentials,Oil,5,380.43,student_budget
14743,C0497,2024-10-20,Sunday,October,Personal Care,Facewash,3,171.33,daily_essentials
14744,C0497,2024-10-20,Sunday,October,Beverages,Coffee,4,331.78,daily_essentials
14745,C0497,2024-10-20,Sunday,October,Cooking Essentials,Oil,2,98.79,daily_essentials
14746,C0497,2024-10-20,Sunday,October,Fruit & Vegetables,Potato,1,429.46,daily_essentials
14747,C0135,2024-08-12,Monday,August,Fruit & Vegetables,Apple,4,434.15,health_concious
14748,C0135,2024-08-12,Monday,August,Fruit & Vegetables,Banana,3,257.12,health_concious
14749,C0135,2024-08-12,Monday,August,Dairy,Curd,2,309.06,health_concious
14750,C0393,2024-12-28,Saturday,December,Beverages,Tea,5,90.54,breakfast_shopping
14751,C0393,2024-12-28,Saturday,December,Bakery,Bread,4,40.59,breakfast_shopping
14752,C0393,2024-12-28,Saturday,December,Beverages,Cold Drink,2,260.61,breakfast_shopping
14753,C0170,2024-03-16,Saturday,March,Snacks,Popcorn,2,413.26,snack_lover
14754,C0170,2024-03-16,Saturday,March,Grains & Staples,Wheat Flour,5,347.69,snack_lover
14755,C0170,2024-03-16,Saturday,March,Beverages,Cold Drink,4,450.31,snack_lover
14756,C0170,2024-03-16,Saturday,March,Snacks,Chips,2,279.07,snack_lover
14757,C0170,2024-03-16,Saturday,March,Snacks,Namkeen,3,142.46,snack_lover
14758,C0170,2024-03-16,Saturday,March,Fruit & Vegetables,Banana,2,403.53,snack_lover
14759,C0170,2024-03-16,Saturday,March,Bakery,Biscuit,1,86.36,snack_lover
14760,C0460,2024-05-12,Sunday,May,Beverages,Waterbottle,5,32.91,health_concious
14761,C0460,2024-05-12,Sunday,May,Snacks,Nuts,4,206.28,health_concious
14762,C0460,2024-05-12,Sunday,May,Fruit & Vegetables,Apple,3,469.67,health_concious
14763,C0460,2024-05-12,Sunday,May,Cooking Essentials,Tomatosauce,2,248.94,health_concious
14764,C0460,2024-05-12,Sunday,May,Personal Care,Shampoo,3,225.21,health_concious
14765,C0460,2024-05-12,Sunday,May,Grains & Staples,Oats,4,60.76,health_concious
14766,C0460,2024-05-12,Sunday,May,Dairy,Milk,3,228.26,health_concious
14767,C0234,2024-04-09,Tuesday,April,Dairy,Panner,2,41.84,daily_essentials
14768,C0234,2024-04-09,Tuesday,April,Bakery,Bread,4,113.7,daily_essentials
14769,C0234,2024-04-09,Tuesday,April,Snacks,Chips,4,423.92,daily_essentials
14770,C0234,2024-04-09,Tuesday,April,Fruit & Vegetables,Onion,2,373.61,daily_essentials
14771,C0234,2024-04-09,Tuesday,April,Dairy,Milk,4,106.77,daily_essentials
14772,C0234,2024-04-09,Tuesday,April,Cooking Essentials,Oil,3,19.83,daily_essentials
14773,C0328,2024-04-20,Saturday,April,Grains & Staples,Oats,4,213.54,health_concious
14774,C0328,2024-04-20,Saturday,April,Snacks,Nuts,1,217.86,health_concious
14775,C0328,2024-04-20,Saturday,April,Beverages,Cold Drink,3,375.9,health_concious
14776,C0339,2024-07-22,Monday,July,Cooking Essentials,Spices,1,256.08,indian_cooking
14777,C0339,2024-07-22,Monday,July,Bakery,Bread,2,162.89,indian_cooking
14778,C0339,2024-07-22,Monday,July,Fruit & Vegetables,Tomato,5,487.09,indian_cooking
14779,C0339,2024-07-22,Monday,July,Snacks,Chips,2,71.72,indian_cooking
14780,C0339,2024-07-22,Monday,July,Fruit & Vegetables,Onion,4,208.36,indian_cooking
14781,C0339,2024-07-22,Monday,July,Dairy,Ghee,5,217.57,indian_cooking
14782,C0339,2024-07-22,Monday,July,Cooking Essentials,Oil,1,493.58,indian_cooking
14783,C0234,2024-02-22,Thursday,February,Cooking Essentials,Salt,4,308.75,daily_essentials
14784,C0234,2024-02-22,Thursday,February,Personal Care,Toothpaste,3,233.49,daily_essentials
14785,C0234,2024-02-22,Thursday,February,Fruit & Vegetables,Onion,3,349.01,daily_essentials
14786,C0234,2024-02-22,Thursday,February,Fruit & Vegetables,Potato,2,478.74,daily_essentials
14787,C0234,2024-02-22,Thursday,February,Dairy,Milk,2,302.85,daily_essentials
14788,C0234,2024-02-22,Thursday,February,Beverages,Juice,1,490.73,daily_essentials
14789,C0014,2024-11-13,Wednesday,November,Dairy,Milk,2,133.06,breakfast_shopping
14790,C0014,2024-11-13,Wednesday,November,Snacks,Popcorn,3,73.0,breakfast_shopping
14791,C0014,2024-11-13,Wednesday,November,Bakery,Bread,3,244.38,breakfast_shopping
14792,C0014,2024-11-13,Wednesday,November,Bakery,Cookies,1,482.39,breakfast_shopping
14793,C0178,2024-06-10,Monday,June,Dairy,Panner,1,227.86,health_concious
14794,C0178,2024-06-10,Monday,June,Dairy,Curd,5,484.29,health_concious
14795,C0178,2024-06-10,Monday,June,Fruit & Vegetables,Apple,4,413.19,health_concious
14796,C0178,2024-06-10,Monday,June,Personal Care,Toothpaste,4,233.54,health_concious
14797,C0178,2024-06-10,Monday,June,Grains & Staples,Oats,4,487.82,health_concious
14798,C0178,2024-06-10,Monday,June,Fruit & Vegetables,Banana,5,106.74,health_concious
14799,C0178,2024-06-10,Monday,June,Beverages,Juice,1,112.67,health_concious
14800,C0407,2024-07-19,Friday,July,Beverages,Waterbottle,3,89.06,family_shopping
14801,C0407,2024-07-19,Friday,July,Dairy,Milk,3,493.98,family_shopping
14802,C0407,2024-07-19,Friday,July,Grains & Staples,Dal,2,480.89,family_shopping
14803,C0407,2024-07-19,Friday,July,Cooking Essentials,Oil,2,129.11,family_shopping
14804,C0407,2024-07-19,Friday,July,Bakery,Biscuit,2,409.52,family_shopping
14805,C0046,2024-01-17,Wednesday,January,Fruit & Vegetables,Onion,4,231.07,indian_cooking
14806,C0046,2024-01-17,Wednesday,January,Grains & Staples,Dal,5,43.81,indian_cooking
14807,C0046,2024-01-17,Wednesday,January,Cooking Essentials,Oil,5,298.49,indian_cooking
14808,C0310,2024-07-02,Tuesday,July,Dairy,Butter,3,220.01,breakfast_shopping
14809,C0310,2024-07-02,Tuesday,July,Bakery,Bread,2,191.15,breakfast_shopping
14810,C0310,2024-07-02,Tuesday,July,Beverages,Tea,2,101.44,breakfast_shopping
14811,C0310,2024-07-02,Tuesday,July,Grains & Staples,Rice,1,450.5,breakfast_shopping
14812,C0310,2024-07-02,Tuesday,July,Unknown,Biscuits,2,171.58,breakfast_shopping
14813,C0310,2024-07-02,Tuesday,July,Dairy,Milk,3,200.29,breakfast_shopping
14814,C0310,2024-07-02,Tuesday,July,Cooking Essentials,Oil,2,394.95,breakfast_shopping
14815,C0448,2024-08-29,Thursday,August,Cooking Essentials,Spices,4,320.03,daily_essentials
14816,C0448,2024-08-29,Thursday,August,Bakery,Bread,3,491.66,daily_essentials
14817,C0448,2024-08-29,Thursday,August,Bakery,Cookies,3,362.48,daily_essentials
14818,C0448,2024-08-29,Thursday,August,Cooking Essentials,Salt,5,258.8,daily_essentials
14819,C0448,2024-08-29,Thursday,August,Snacks,Namkeen,1,24.88,daily_essentials
14820,C0448,2024-08-29,Thursday,August,Fruit & Vegetables,Potato,4,466.12,daily_essentials
14821,C0448,2024-08-29,Thursday,August,Cooking Essentials,Oil,2,378.28,daily_essentials
14822,C0402,2024-07-30,Tuesday,July,Bakery,Bread,1,144.63,daily_essentials
14823,C0402,2024-07-30,Tuesday,July,Grains & Staples,Wheat Flour,5,154.32,daily_essentials
14824,C0402,2024-07-30,Tuesday,July,Cooking Essentials,Salt,5,308.82,daily_essentials
14825,C0402,2024-07-30,Tuesday,July,Beverages,Cold Drink,2,380.61,daily_essentials
14826,C0402,2024-07-30,Tuesday,July,Fruit & Vegetables,Onion,1,310.96,daily_essentials
14827,C0402,2024-07-30,Tuesday,July,Cooking Essentials,Oil,2,140.51,daily_essentials
14828,C0135,2024-04-18,Thursday,April,Snacks,Nuts,5,293.72,health_concious
14829,C0135,2024-04-18,Thursday,April,Bakery,Bread,2,256.29,health_concious
14830,C0135,2024-04-18,Thursday,April,Dairy,Curd,2,438.68,health_concious
14831,C0135,2024-04-18,Thursday,April,Fruit & Vegetables,Apple,1,77.82,health_concious
14832,C0135,2024-04-18,Thursday,April,Grains & Staples,Poha,1,115.61,health_concious
14833,C0135,2024-04-18,Thursday,April,Personal Care,Shampoo,2,364.41,health_concious
14834,C0135,2024-04-18,Thursday,April,Grains & Staples,Oats,5,257.59,health_concious
14835,C0135,2024-04-18,Thursday,April,Fruit & Vegetables,Banana,5,380.79,health_concious
14836,C0498,2024-11-01,Friday,November,Snacks,Chips,3,314.62,snack_lover
14837,C0498,2024-11-01,Friday,November,Snacks,Chocolate,3,250.13,snack_lover
14838,C0498,2024-11-01,Friday,November,Grains & Staples,Rice,4,48.53,snack_lover
14839,C0287,2024-02-01,Thursday,February,Beverages,Coffee,3,436.38,breakfast_shopping
14840,C0287,2024-02-01,Thursday,February,Dairy,Butter,5,18.3,breakfast_shopping
14841,C0287,2024-02-01,Thursday,February,Bakery,Bread,2,68.07,breakfast_shopping
14842,C0287,2024-02-01,Thursday,February,Grains & Staples,Wheat Flour,3,113.5,breakfast_shopping
14843,C0287,2024-02-01,Thursday,February,Beverages,Tea,2,213.98,breakfast_shopping
14844,C0287,2024-02-01,Thursday,February,Grains & Staples,Rice,3,251.86,breakfast_shopping
14845,C0287,2024-02-01,Thursday,February,Unknown,Biscuits,2,101.02,breakfast_shopping
14846,C0287,2024-02-01,Thursday,February,Dairy,Milk,1,68.66,breakfast_shopping
14847,C0177,2024-05-16,Thursday,May,Bakery,Bread,5,195.67,daily_essentials
14848,C0177,2024-05-16,Thursday,May,Cooking Essentials,Salt,5,401.67,daily_essentials
14849,C0177,2024-05-16,Thursday,May,Snacks,Chocolate,1,305.11,daily_essentials
14850,C0177,2024-05-16,Thursday,May,Fruit & Vegetables,Onion,1,125.12,daily_essentials
14851,C0177,2024-05-16,Thursday,May,Grains & Staples,Oats,3,42.22,daily_essentials
14852,C0177,2024-05-16,Thursday,May,Dairy,Milk,4,165.33,daily_essentials
14853,C0177,2024-05-16,Thursday,May,Cooking Essentials,Oil,5,73.13,daily_essentials
14854,C0466,2024-07-07,Sunday,July,Bakery,Bread,4,414.0,student_budget
14855,C0466,2024-07-07,Sunday,July,Grains & Staples,Wheat Flour,1,62.63,student_budget
14856,C0466,2024-07-07,Sunday,July,Beverages,Tea,1,176.76,student_budget
14857,C0466,2024-07-07,Sunday,July,Snacks,Chips,2,495.11,student_budget
14858,C0466,2024-07-07,Sunday,July,Personal Care,Shampoo,4,18.84,student_budget
14859,C0466,2024-07-07,Sunday,July,Unknown,Biscuits,4,153.07,student_budget
14860,C0466,2024-07-07,Sunday,July,Grains & Staples,Semolina,5,156.7,student_budget
14861,C0324,2024-04-10,Wednesday,April,Dairy,Butter,1,473.5,breakfast_shopping
14862,C0324,2024-04-10,Wednesday,April,Bakery,Bread,3,106.26,breakfast_shopping
14863,C0324,2024-04-10,Wednesday,April,Snacks,Popcorn,2,404.01,breakfast_shopping
14864,C0324,2024-04-10,Wednesday,April,Beverages,Tea,1,185.82,breakfast_shopping
14865,C0324,2024-04-10,Wednesday,April,Personal Care,Facewash,2,399.25,breakfast_shopping
14866,C0324,2024-04-10,Wednesday,April,Grains & Staples,Rice,3,482.96,breakfast_shopping
14867,C0324,2024-04-10,Wednesday,April,Unknown,Biscuits,2,464.26,breakfast_shopping
14868,C0324,2024-04-10,Wednesday,April,Dairy,Milk,5,277.93,breakfast_shopping
14869,C0440,2024-10-14,Monday,October,Bakery,Bread,5,442.9,student_budget
14870,C0440,2024-10-14,Monday,October,Snacks,Popcorn,3,168.12,student_budget
14871,C0440,2024-10-14,Monday,October,Beverages,Tea,1,344.75,student_budget
14872,C0440,2024-10-14,Monday,October,Beverages,Cold Drink,5,368.79,student_budget
14873,C0440,2024-10-14,Monday,October,Fruit & Vegetables,Apple,2,361.57,student_budget
14874,C0440,2024-10-14,Monday,October,Snacks,Chips,1,423.26,student_budget
14875,C0440,2024-10-14,Monday,October,Unknown,Biscuits,4,380.79,student_budget
14876,C0440,2024-10-14,Monday,October,Fruit & Vegetables,Banana,3,58.87,student_budget
14877,C0467,2024-11-23,Saturday,November,Snacks,Nuts,5,325.53,health_concious
14878,C0467,2024-11-23,Saturday,November,Bakery,Cookies,5,46.06,health_concious
14879,C0467,2024-11-23,Saturday,November,Dairy,Curd,4,409.02,health_concious
14880,C0467,2024-11-23,Saturday,November,Fruit & Vegetables,Apple,4,253.83,health_concious
14881,C0467,2024-11-23,Saturday,November,Grains & Staples,Rice,1,315.99,health_concious
14882,C0467,2024-11-23,Saturday,November,Dairy,Milk,3,86.04,health_concious
14883,C0467,2024-11-23,Saturday,November,Fruit & Vegetables,Banana,5,457.8,health_concious
14884,C0171,2024-12-12,Thursday,December,Dairy,Cheese,5,16.86,daily_essentials
14885,C0171,2024-12-12,Thursday,December,Bakery,Bread,5,341.68,daily_essentials
14886,C0171,2024-12-12,Thursday,December,Fruit & Vegetables,Apple,5,297.62,daily_essentials
14887,C0171,2024-12-12,Thursday,December,Fruit & Vegetables,Potato,2,170.02,daily_essentials
14888,C0171,2024-12-12,Thursday,December,Dairy,Milk,5,415.94,daily_essentials
