TransactionID,Items
2504,"['Banana', 'Salt', 'Oil', 'Potato', 'Milk', 'Ghee', 'Wheat Flour', 'Onion']"
2505,"['Salt', 'Oil', 'Milk', 'Chocolate', 'Tea', 'Bread']"
2506,"['Salt', 'Potato', 'Sugar', 'Milk', 'Curd', 'Carrot', 'Bread']"
2507,"['Salt', 'Oil', 'Dal', 'Potato', 'Facewash', 'Sugar', 'Onion', 'Bread']"
2508,"['Salt', 'Oil', 'Potato', 'Soap', 'Popcorn', 'Onion', 'Tea', 'Bread']"
2509,"['Shampoo', 'Salt', 'Oil', 'Potato', 'Onion']"
2510,"['Shampoo', 'Salt', 'Oil', 'Potato', 'Juice', 'Ghee', 'Bread']"
2511,"['Salt', 'Oil', 'Milk', 'Curd', 'Onion', 'Rusk']"
2512,"['Salt', 'Cold Drink', 'Nuts', 'Milk', 'Onion', 'Bread']"
2513,"['Potato', 'Milk', 'Curd', 'Carrot', 'Onion', 'Bread']"
2514,"['Shampoo', 'Oil', 'Potato', 'Waterbottle', 'Milk', 'Onion', 'Poha']"
2515,"['Shampoo', 'Oil', 'Oats', 'Dal', 'Milk', 'Tea']"
2516,"['Cold Drink', 'Soap', 'Dal']"
2517,"['Nuts', 'Bread', 'Oil', 'Juice']"
2518,"['Shampoo', 'Tomatosauce', 'Dal', 'Chips', 'Milk', 'Ghee', 'Bread', 'Rice']"
2519,"['Oil', 'Dal', 'Curd', 'Soap', 'Bread', 'Cookies']"
2520,"['Shampoo', 'Toothpaste', 'Soap', 'Chocolate']"
2521,"['Shampoo', 'Oil', 'Oats', 'Dal', 'Milk', 'Butter', 'Cold Drink']"
2522,"['Rusk', 'Bread', 'Milk', 'Carrot']"
2523,"['Spices', 'Bread', 'Oil', 'Rice']"
2524,"['Chips', 'Cold Drink', 'Soap', 'Rice']"
2525,"['Salt', 'Biscuits', 'Bread', 'Namkeen']"
2526,"['Tea', 'Bread', 'Popcorn']"
2527,"['Chips', 'Bread', 'Carrot', 'Popcorn', 'Cold Drink']"
2528,"['Chips', 'Namkeen', 'Tea', 'Biscuits', 'Cold Drink', 'Rusk', 'Cookies']"
2529,"['Chips', 'Sugar', 'Bread', 'Coffee']"
2530,"['Cold Drink', 'Potato', 'Chocolate', 'Tea', 'Biscuits', 'Bread']"
2531,"['Shampoo', 'Chips', 'Bread', 'Juice', 'Cold Drink']"
2532,"['Chips', 'Tea', 'Cold Drink', 'Spices']"
2533,"['Banana', 'Chips', 'Brown Bread', 'Tea', 'Biscuits']"
2534,"['Banana', 'Tea', 'Biscuits', 'Cold Drink', 'Cookies']"
2535,"['Chips', 'Facewash', 'Juice', 'Biscuits', 'Cold Drink']"
2536,"['Cold Drink', 'Chips', 'Tea', 'Biscuits', 'Bread']"
2537,"['Salt', 'Cold Drink', 'Chips', 'Nuts', 'Soap', 'Tea', 'Biscuits', 'Bread']"
2538,"['Cold Drink', 'Poha', 'Chips', 'Popcorn', 'Biscuits', 'Bread', 'Cookies']"
2539,"['Shampoo', 'Facewash', 'Tomato', 'Dal']"
2540,"['Dal', 'Spices', 'Waterbottle', 'Namkeen', 'Ghee', 'Wheat Flour', 'Onion']"
2541,"['Coffee', 'Tomato', 'Cold Drink', 'Rice']"
2542,"['Apple', 'Tomato', 'Oil', 'Oats', 'Dal', 'Spices', 'Brown Bread', 'Rice']"
2543,"['Tomato', 'Cheese', 'Ghee', 'Chocolate', 'Biscuit', 'Onion', 'Rice']"
2544,"['Oil', 'Rice', 'Onion']"
2545,"['Cookies', 'Ghee', 'Onion', 'Cold Drink', 'Rice']"
2546,"['Tomato', 'Curd', 'Onion', 'Rice', 'Apple']"
2547,"['Tomatosauce', 'Cold Drink', 'Chips', 'Juice', 'Chocolate', 'Tea', 'Biscuits', 'Bread']"
2548,"['Bread', 'Biscuit', 'Chocolate', 'Tea', 'Biscuits', 'Cold Drink', 'Apple']"
2549,"['Chips', 'Bread', 'Cold Drink']"
2550,"['Tomato', 'Bread', 'Chocolate', 'Tea', 'Biscuits', 'Cold Drink', 'Cookies']"
2551,"['Tea', 'Biscuits', 'Tomato', 'Coffee']"
2552,"['Cold Drink', 'Oil', 'Chips', 'Potato', 'Biscuits', 'Bread']"
2553,"['Shampoo', 'Chips', 'Cheese', 'Tea', 'Bread']"
2554,"['Semolina', 'Bread', 'Cold Drink', 'Onion']"
2555,"['Tea', 'Biscuits', 'Waterbottle', 'Tomato']"
2556,"['Banana', 'Oats', 'Spices', 'Nuts', 'Curd', 'Juice', 'Wheat Flour', 'Apple']"
2557,"['Oats', 'Nuts', 'Milk', 'Carrot', 'Bread', 'Apple']"
2558,"['Banana', 'Oats', 'Nuts', 'Rice', 'Popcorn', 'Apple']"
2559,"['Oats', 'Tomatosauce', 'Juice', 'Apple']"
2560,"['Banana', 'Oats', 'Potato', 'Nuts', 'Curd', 'Popcorn', 'Cold Drink', 'Apple']"
2561,"['Banana', 'Oats', 'Nuts', 'Namkeen', 'Apple']"
2562,"['Banana', 'Oil', 'Chips', 'Nuts', 'Milk', 'Curd', 'Cold Drink']"
2563,"['Banana', 'Oats', 'Nuts', 'Sugar', 'Tea', 'Bread', 'Apple']"
2564,"['Banana', 'Oats', 'Spices', 'Nuts', 'Facewash', 'Milk', 'Biscuit', 'Apple']"
2565,"['Oats', 'Waterbottle', 'Namkeen', 'Milk', 'Curd']"
2566,"['Oats', 'Namkeen', 'Chocolate']"
2567,"['Shampoo', 'Namkeen', 'Bread', 'Chocolate', 'Popcorn', 'Cold Drink']"
2568,"['Cold Drink', 'Dal', 'Cheese', 'Namkeen', 'Chocolate', 'Popcorn', 'Apple']"
2569,"['Chips', 'Popcorn', 'Cookies']"
2570,"['Cold Drink', 'Dal', 'Chips', 'Cheese', 'Namkeen', 'Curd', 'Chocolate', 'Popcorn']"
2571,"['Chips', 'Bread', 'Onion', 'Tea', 'Cold Drink']"
2572,"['Facewash', 'Salt', 'Biscuits', 'Cold Drink']"
2573,"['Tea', 'Biscuits', 'Bread', 'Ghee']"
2574,"['Toothpaste', 'Oil', 'Chips', 'Nuts', 'Bread', 'Tea', 'Cold Drink', 'Semolina', 'Chips', 'Bread', 'Cold Drink', 'Rice']"
2575,"['Chips', 'Waterbottle', 'Bread', 'Soap', 'Tea', 'Cold Drink', 'Apple']"
2576,"['Cold Drink', 'Poha', 'Chips', 'Namkeen', 'Curd', 'Tea', 'Biscuits', 'Bread']"
2577,"['Tea', 'Cold Drink', 'Semolina', 'Rice']"
2578,"['Tea', 'Biscuits', 'Popcorn']"
2579,"['Salt', 'Chips', 'Tea', 'Biscuits', 'Panner']"
2580,"['Cold Drink', 'Bread', 'Onion']"
2581,"['Nuts', 'Cold Drink', 'Bread']"
2582,"['Biscuits', 'Bread', 'Oats']"
2583,"['Facewash', 'Tea', 'Biscuits', 'Oats']"
2584,"['Tomatosauce', 'Cold Drink', 'Chips', 'Namkeen', 'Biscuits', 'Bread', 'Rice']"
2585,"['Tomato', 'Chips', 'Bread', 'Carrot', 'Tea', 'Cold Drink']"
2586,"['Oats', 'Nuts', 'Bread', 'Biscuit', 'Tea', 'Biscuits', 'Cold Drink']"
2587,"['Chips', 'Tea', 'Cold Drink']"
2588,"['Tea', 'Cold Drink', 'Semolina']"
2589,"['Tomato', 'Cold Drink', 'Chips', 'Cheese', 'Spices', 'Tea', 'Biscuits', 'Bread']"
2590,"['Salt', 'Cold Drink', 'Chips', 'Milk', 'Tea', 'Bread']"
2591,"['Banana', 'Shampoo', 'Semolina', 'Spices', 'Nuts', 'Milk', 'Curd', 'Apple']"
2592,"['Tomatosauce', 'Nuts', 'Milk', 'Rice']"
2593,"['Banana', 'Tomatosauce', 'Tomato', 'Oats', 'Milk', 'Curd', 'Biscuit']"
2594,"['Banana', 'Nuts', 'Milk', 'Ghee', 'Rice', 'Apple']"
2595,"['Banana', 'Salt', 'Oats', 'Sugar', 'Facewash', 'Curd', 'Apple']"
2596,"['Banana', 'Tomatosauce', 'Toothpaste', 'Oats', 'Coffee', 'Nuts', 'Milk', 'Apple']"
2597,"['Brown Bread', 'Toothpaste', 'Oats', 'Curd']"
2598,"['Banana', 'Oats', 'Potato', 'Nuts', 'Milk', 'Curd', 'Soap']"
2599,"['Banana', 'Milk', 'Curd', 'Butter', 'Tea']"
2600,"['Banana', 'Toothpaste', 'Nuts', 'Milk', 'Curd', 'Brown Bread', 'Rice', 'Apple']"
2601,"['Chips', 'Namkeen', 'Biscuit', 'Chocolate', 'Rice']"
2602,"['Chips', 'Namkeen', 'Curd', 'Tea', 'Cold Drink']"
2603,"['Banana', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Rice']"
2604,"['Namkeen', 'Chocolate', 'Wheat Flour', 'Tea', 'Cold Drink']"
2605,"['Chips', 'Cheese', 'Namkeen', 'Biscuit', 'Chocolate', 'Popcorn', 'Cold Drink', 'Rusk']"
2606,"['Coffee', 'Chips', 'Namkeen', 'Chocolate', 'Popcorn', 'Cold Drink', 'Rusk', 'Cookies']"
2607,"['Chips', 'Nuts', 'Namkeen']"
2608,"['Salt', 'Oil', 'Potato', 'Chips', 'Milk', 'Curd', 'Onion']"
2609,"['Potato', 'Milk', 'Curd']"
2610,"['Shampoo', 'Salt', 'Tomato', 'Oil', 'Milk', 'Onion']"
2611,"['Salt', 'Oil', 'Potato', 'Milk', 'Curd', 'Brown Bread']"
2612,"['Banana', 'Oil', 'Potato', 'Waterbottle', 'Milk', 'Popcorn', 'Onion', 'Bread']"
2613,"['Potato', 'Banana', 'Milk', 'Chips']"
2614,"['Salt', 'Poha', 'Potato', 'Curd', 'Soap', 'Onion', 'Bread']"
2615,"['Chips', 'Cheese', 'Namkeen', 'Chocolate', 'Onion', 'Popcorn']"
2616,"['Chips', 'Apple', 'Ghee', 'Chocolate']"
2617,"['Tomato', 'Chips', 'Namkeen', 'Soap', 'Popcorn']"
2618,"['Milk', 'Wheat Flour', 'Butter', 'Tea', 'Poha']"
2619,"['Shampoo', 'Namkeen', 'Butter', 'Tea', 'Biscuits', 'Bread']"
2620,"['Potato', 'Milk', 'Wheat Flour', 'Onion', 'Tea', 'Biscuits', 'Bread']"
2621,"['Biscuits', 'Bread', 'Oil', 'Carrot']"
2622,"['Semolina', 'Poha', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread']"
2623,"['Tomato', 'Milk', 'Butter', 'Onion', 'Tea', 'Bread']"
2624,"['Tea', 'Bread', 'Milk', 'Wheat Flour']"
2625,"['Cold Drink', 'Spices', 'Butter', 'Tea', 'Bread']"
2626,"['Oil', 'Milk', 'Butter', 'Popcorn', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
2627,"['Oats', 'Milk', 'Butter', 'Tea', 'Cookies']"
2628,"['Banana', 'Milk', 'Butter', 'Tea', 'Rice']"
2629,"['Tomatosauce', 'Semolina', 'Chips', 'Milk', 'Butter', 'Tea', 'Bread']"
2630,"['Bread', 'Milk', 'Poha']"
2631,"['Spices', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Poha']"
2632,"['Spices', 'Ghee', 'Popcorn', 'Rice', 'Panner']"
2633,"['Shampoo', 'Tomato', 'Oil', 'Ghee', 'Panner']"
2634,"['Tomato', 'Oil', 'Oats', 'Dal', 'Curd', 'Rice']"
2635,"['Spices', 'Oil', 'Wheat Flour']"
2636,"['Banana', 'Tomato', 'Oil', 'Ghee', 'Tea', 'Popcorn', 'Rice']"
2637,"['Banana', 'Spices', 'Onion']"
2638,"['Tomato', 'Spices', 'Nuts', 'Waterbottle', 'Ghee', 'Juice', 'Onion']"
2639,"['Oil', 'Spices', 'Namkeen', 'Brown Bread', 'Rice']"
2640,"['Oil', 'Coffee', 'Dal', 'Spices', 'Ghee', 'Poha', 'Apple']"
2641,"['Shampoo', 'Dal', 'Onion']"
2642,"['Panner', 'Dal', 'Onion']"
2643,"['Shampoo', 'Tomato', 'Oil', 'Chips', 'Spices', 'Ghee', 'Chocolate']"
2644,"['Tomato', 'Oil', 'Ghee', 'Chocolate', 'Onion', 'Rice']"
2645,"['Bread', 'Ghee', 'Brown Bread', 'Onion']"
2646,"['Tomatosauce', 'Dal', 'Ghee', 'Biscuit', 'Onion', 'Rice']"
2647,"['Tomato', 'Ghee', 'Coffee']"
2648,"['Oil', 'Spices', 'Nuts', 'Curd', 'Onion', 'Rusk', 'Rice']"
2649,"['Juice', 'Rice', 'Dal', 'Butter', 'Tomato', 'Oil', 'Dal', 'Cookies', 'Cheese', 'Spices', 'Onion', 'Rice']"
2650,"['Toothpaste', 'Oil', 'Dal', 'Ghee', 'Onion', 'Poha', 'Cookies']"
2651,"['Banana', 'Facewash', 'Oil', 'Onion']"
2652,"['Tea', 'Bread', 'Namkeen']"
2653,"['Shampoo', 'Tomato', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits']"
2654,"['Spices', 'Milk', 'Curd', 'Butter', 'Tea', 'Biscuits', 'Rice']"
2655,"['Tomato', 'Milk', 'Soap', 'Tea', 'Biscuits', 'Bread']"
2656,"['Banana', 'Shampoo', 'Oil', 'Milk', 'Apple']"
2657,"['Banana', 'Carrot', 'Oats', 'Butter']"
2658,"['Banana', 'Milk', 'Curd']"
2659,"['Banana', 'Oats', 'Nuts', 'Facewash', 'Curd', 'Wheat Flour', 'Butter', 'Apple']"
2660,"['Oats', 'Nuts', 'Namkeen', 'Cold Drink', 'Apple']"
2661,"['Nuts', 'Bread', 'Milk']"
2662,"['Banana', 'Tomato', 'Oats', 'Nuts', 'Milk', 'Onion', 'Bread', 'Apple']"
2663,"['Banana', 'Tomatosauce', 'Oats', 'Milk', 'Curd', 'Rice', 'Panner']"
2664,"['Oats', 'Dal', 'Nuts', 'Milk', 'Curd', 'Apple']"
2665,"['Banana', 'Carrot', 'Oats']"
2666,"['Facewash', 'Apple', 'Tomato', 'Oats']"
2667,"['Banana', 'Oats', 'Facewash', 'Sugar', 'Milk', 'Curd', 'Onion', 'Apple']"
2668,"['Salt', 'Nuts', 'Sugar', 'Curd', 'Apple']"
2669,"['Banana', 'Tomatosauce', 'Milk', 'Wheat Flour', 'Apple']"
2670,"['Salt', 'Milk', 'Juice', 'Ghee', 'Tea', 'Biscuits', 'Bread']"
2671,"['Tea', 'Toothpaste', 'Bread', 'Popcorn']"
2672,"['Tomatosauce', 'Milk', 'Butter', 'Tea', 'Bread', 'Rusk', 'Rice']"
2673,"['Banana', 'Tomato', 'Semolina', 'Milk', 'Butter', 'Biscuits', 'Bread']"
2674,"['Facewash', 'Milk', 'Juice', 'Butter', 'Biscuits', 'Bread']"
2675,"['Tea', 'Biscuits', 'Butter']"
2676,"['Shampoo', 'Chips', 'Milk', 'Butter', 'Biscuits', 'Bread']"
2677,"['Biscuits', 'Bread', 'Namkeen']"
2678,"['Biscuits', 'Apple', 'Butter']"
2679,"['Tomatosauce', 'Salt', 'Milk', 'Butter', 'Tea', 'Bread', 'Rusk']"
2680,"['Biscuits', 'Bread', 'Butter']"
2681,"['Shampoo', 'Salt', 'Oil', 'Rice']"
2682,"['Tomatosauce', 'Oil', 'Potato', 'Facewash', 'Bread']"
2683,"['Salt', 'Oil', 'Nuts', 'Onion', 'Bread']"
2684,"['Potato', 'Namkeen', 'Onion']"
2685,"['Potato', 'Salt', 'Biscuit', 'Banana']"
2686,"['Salt', 'Oil', 'Potato', 'Milk', 'Biscuit', 'Cold Drink']"
2687,"['Salt', 'Bread', 'Milk', 'Dal']"
2688,"['Banana', 'Salt', 'Potato', 'Milk', 'Namkeen', 'Onion', 'Bread', 'Rusk']"
2689,"['Salt', 'Oil', 'Cold Drink', 'Semolina', 'Milk', 'Onion', 'Bread', 'Rusk']"
2690,"['Salt', 'Toothpaste', 'Dal', 'Potato', 'Milk', 'Curd', 'Onion', 'Bread']"
2691,"['Oil', 'Curd', 'Onion']"
2692,"['Salt', 'Oil', 'Poha', 'Potato', 'Carrot', 'Onion', 'Tea', 'Bread']"
2693,"['Salt', 'Oil', 'Onion']"
2694,"['Salt', 'Dal', 'Potato', 'Milk', 'Chocolate', 'Wheat Flour', 'Bread']"
2695,"['Oil', 'Potato', 'Milk', 'Brown Bread', 'Chocolate', 'Onion', 'Soap', 'Bread']"
2696,"['Tomatosauce', 'Salt', 'Oil', 'Potato', 'Milk', 'Curd', 'Onion', 'Bread']"
2697,"['Chips', 'Salt', 'Bread']"
2698,"['Banana', 'Salt', 'Oil', 'Potato', 'Milk', 'Ghee', 'Onion', 'Tea']"
2699,"['Salt', 'Toothpaste', 'Potato', 'Chips', 'Milk', 'Onion', 'Tea', 'Bread']"
2700,"['Namkeen', 'Milk', 'Apple', 'Oil']"
2701,"['Salt', 'Potato', 'Namkeen', 'Brown Bread', 'Bread']"
2702,"['Tomato', 'Spices', 'Curd', 'Ghee', 'Onion', 'Tea', 'Panner']"
2703,"['Tomatosauce', 'Tomato', 'Oil', 'Chips', 'Spices', 'Ghee', 'Soap', 'Rice']"
2704,"['Waterbottle', 'Oil', 'Rice']"
2705,"['Tomato', 'Oil', 'Spices', 'Sugar', 'Onion', 'Tea']"
2706,"['Tomato', 'Oil', 'Butter', 'Onion', 'Rusk', 'Rice']"
2707,"['Cheese', 'Spices', 'Tomato', 'Rice']"
2708,"['Oil', 'Potato', 'Spices', 'Curd', 'Ghee', 'Biscuit', 'Onion', 'Rice']"
2709,"['Oil', 'Oats', 'Milk', 'Butter', 'Onion', 'Bread']"
2710,"['Salt', 'Tomato', 'Potato', 'Milk', 'Brown Bread', 'Bread', 'Panner']"
2711,"['Oil', 'Potato', 'Milk', 'Chocolate', 'Wheat Flour', 'Onion', 'Bread', 'Cookies']"
2712,"['Carrot', 'Milk', 'Coffee', 'Oil']"
2713,"['Potato', 'Ghee', 'Juice', 'Onion']"
2714,"['Toothpaste', 'Oil', 'Milk', 'Ghee', 'Bread']"
2715,"['Salt', 'Chips', 'Milk', 'Onion', 'Bread']"
2716,"['Banana', 'Salt', 'Potato', 'Milk', 'Onion', 'Tea', 'Bread', 'Cookies']"
2717,"['Banana', 'Salt', 'Oil', 'Tomato', 'Oil', 'Oats', 'Potato', 'Nuts', 'Milk', 'Bread']"
2718,"['Tomatosauce', 'Salt', 'Potato', 'Spices', 'Milk', 'Bread']"
2719,"['Bread', 'Milk', 'Popcorn', 'Salt', 'Bread', 'Oil', 'Namkeen']"
2720,"['Salt', 'Waterbottle', 'Milk']"
2721,"['Oil', 'Potato', 'Spices', 'Nuts', 'Ghee', 'Onion', 'Rusk', 'Rice']"
2722,"['Semolina', 'Brown Bread', 'Dal', 'Onion']"
2723,"['Tomato', 'Oil', 'Oats', 'Onion', 'Popcorn']"
2724,"['Tomato', 'Ghee', 'Brown Bread', 'Onion']"
2725,"['Tomato', 'Oil', 'Dal', 'Potato', 'Wheat Flour']"
2726,"['Shampoo', 'Tomato', 'Oil', 'Spices', 'Sugar', 'Ghee', 'Onion', 'Rusk']"
2727,"['Spices', 'Carrot', 'Butter', 'Popcorn', 'Tea', 'Biscuits', 'Bread']"
2728,"['Cheese', 'Nuts', 'Milk', 'Butter', 'Biscuits']"
2729,"['Shampoo', 'Tea', 'Bread', 'Biscuit']"
2730,"['Shampoo', 'Bread', 'Milk']"
2731,"['Oil', 'Oats', 'Milk', 'Biscuit', 'Butter', 'Tea', 'Biscuits', 'Bread']"
2732,"['Salt', 'Sugar', 'Milk', 'Tea', 'Biscuits', 'Bread']"
2733,"['Milk', 'Biscuit', 'Butter', 'Tea', 'Biscuits', 'Rice', 'Panner']"
2734,"['Milk', 'Curd', 'Tea', 'Biscuits', 'Bread', 'Panner']"
2735,"['Semolina', 'Waterbottle', 'Butter', 'Tea', 'Biscuits']"
2736,"['Milk', 'Brown Bread', 'Butter', 'Biscuits', 'Rusk']"
2737,"['Tea', 'Waterbottle', 'Milk']"
2738,"['Milk', 'Ghee', 'Chocolate', 'Butter', 'Onion', 'Tea', 'Bread']"
2739,"['Coffee', 'Milk', 'Soap', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Cookies']"
2740,"['Biscuits', 'Bread', 'Milk', 'Cold Drink']"
2741,"['Cheese', 'Facewash', 'Milk', 'Biscuit', 'Butter', 'Tea', 'Biscuits', 'Salt', 'Milk', 'Chocolate', 'Tea', 'Biscuits']"
2742,"['Biscuit', 'Tea', 'Bread', 'Oil']"
2743,"['Banana', 'Milk', 'Butter', 'Juice']"
2744,"['Biscuits', 'Panner', 'Butter']"
2745,"['Nuts', 'Milk', 'Carrot', 'Tea', 'Biscuits', 'Bread', 'Rice']"
2746,"['Poha', 'Bread', 'Butter']"
2747,"['Tomatosauce', 'Biscuits', 'Bread', 'Oil']"
2748,"['Toothpaste', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Rice']"
2749,"['Biscuits', 'Bread', 'Chocolate', 'Cookies']"
2750,"['Nuts', 'Milk', 'Oats', 'Butter']"
2751,"['Facewash', 'Tea', 'Biscuits']"
2752,"['Toothpaste', 'Oats', 'Waterbottle', 'Milk', 'Tea', 'Biscuits', 'Bread']"
2753,"['Banana', 'Coffee', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Apple']"
2754,"['Milk', 'Wheat Flour', 'Butter', 'Biscuits', 'Bread', 'Rusk', 'Rice']"
2755,"['Chips', 'Tea', 'Juice']"
2756,"['Oil', 'Chips', 'Waterbottle', 'Bread', 'Ghee', 'Tea', 'Biscuits', 'Cold Drink']"
2757,"['Chips', 'Bread', 'Curd', 'Ghee', 'Tea', 'Biscuits', 'Cold Drink', 'Rice']"
2758,"['Semolina', 'Cold Drink', 'Chips', 'Milk', 'Bread']"
2759,"['Toothpaste', 'Chips', 'Cheese', 'Nuts', 'Bread', 'Tea', 'Biscuits', 'Cold Drink']"
2760,"['Biscuits', 'Cold Drink', 'Milk']"
2761,"['Dal', 'Poha', 'Chips', 'Carrot', 'Tea', 'Biscuits', 'Bread']"
2762,"['Chips', 'Milk', 'Bread', 'Ghee', 'Popcorn', 'Biscuits', 'Cold Drink']"
2763,"['Cold Drink', 'Oil', 'Tea', 'Biscuits', 'Bread', 'Panner']"
2764,"['Chips', 'Cold Drink', 'Namkeen']"
2765,"['Chips', 'Juice', 'Brown Bread', 'Tea', 'Biscuits', 'Cold Drink', 'Rice']"
2766,"['Tea', 'Biscuits', 'Coffee', 'Curd']"
2767,"['Tea', 'Bread', 'Rusk']"
2768,"['Chips', 'Milk', 'Bread', 'Wheat Flour', 'Biscuits', 'Cold Drink']"
2769,"['Cold Drink', 'Potato', 'Namkeen', 'Tea', 'Bread']"
2770,"['Chips', 'Sugar', 'Curd', 'Tea', 'Biscuits', 'Cold Drink']"
2771,"['Biscuits', 'Cold Drink', 'Chocolate']"
2772,"['Banana', 'Coffee', 'Chips', 'Tea', 'Bread']"
2773,"['Toothpaste', 'Cold Drink', 'Chips', 'Carrot', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
2774,"['Cold Drink', 'Chips', 'Carrot', 'Onion', 'Tea', 'Biscuits', 'Bread', 'Panner']"
2775,"['Bread', 'Cold Drink', 'Butter']"
2776,"['Cold Drink', 'Chips', 'Spices', 'Ghee', 'Biscuits', 'Bread', 'Rusk']"
2777,"['Banana', 'Chips', 'Nuts', 'Tea', 'Biscuits']"
2778,"['Salt', 'Chips', 'Bread', 'Tea', 'Cold Drink', 'Cookies']"
2779,"['Waterbottle', 'Soap', 'Tea', 'Biscuits', 'Bread']"
2780,"['Salt', 'Nuts', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread']"
2781,"['Tea', 'Coffee', 'Butter']"
2782,"['Banana', 'Milk', 'Chocolate', 'Butter', 'Tea', 'Bread']"
2783,"['Tomato', 'Milk', 'Bread', 'Butter', 'Onion', 'Tea', 'Popcorn']"
2784,"['Facewash', 'Waterbottle', 'Milk', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
2785,"['Facewash', 'Tomatosauce', 'Biscuits', 'Bread']"
2786,"['Banana', 'Oil', 'Sugar', 'Ghee', 'Onion', 'Rice']"
2787,"['Tomato', 'Oil', 'Curd', 'Ghee', 'Popcorn']"
2788,"['Tomato', 'Oil', 'Dal', 'Spices', 'Milk', 'Ghee', 'Popcorn', 'Rice']"
2789,"['Oil', 'Semolina', 'Chips', 'Spices', 'Ghee', 'Bread', 'Rice']"
2790,"['Oil', 'Dal', 'Chips', 'Spices', 'Brown Bread']"
2791,"['Tomato', 'Dal', 'Rice', 'Popcorn', 'Cookies']"
2792,"['Oil', 'Cold Drink', 'Dal', 'Spices', 'Carrot', 'Ghee', 'Bread', 'Rice']"
2793,"['Tomato', 'Oil', 'Dal', 'Nuts', 'Ghee', 'Juice', 'Wheat Flour', 'Rice']"
2794,"['Banana', 'Tomato', 'Cookies', 'Onion', 'Rice']"
2795,"['Spices', 'Bread', 'Oil', 'Dal']"
2796,"['Tomatosauce', 'Spices', 'Curd', 'Onion', 'Rice']"
2797,"['Tomato', 'Dal', 'Rice', 'Cold Drink', 'Apple']"
2798,"['Wheat Flour', 'Bread', 'Butter']"
2799,"['Coffee', 'Milk', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread', 'Rice']"
2800,"['Coffee', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
2801,"['Facewash', 'Tea', 'Biscuits']"
2802,"['Toothpaste', 'Tomato', 'Oil', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread']"
2803,"['Tea', 'Biscuits', 'Bread', 'Panner']"
2804,"['Milk', 'Butter', 'Biscuits', 'Bread', 'Rusk', 'Cookies']"
2805,"['Shampoo', 'Tea', 'Bread', 'Rusk']"
2806,"['Oil', 'Oats', 'Milk', 'Butter', 'Onion', 'Tea', 'Biscuits', 'Bread']"
2807,"['Nuts', 'Milk', 'Biscuit', 'Butter', 'Tea', 'Bread']"
2808,"['Facewash', 'Milk', 'Chocolate', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rusk']"
2809,"['Tomatosauce', 'Milk', 'Butter']"
2810,"['Oats', 'Tea', 'Bread', 'Brown Bread']"
2811,"['Salt', 'Cheese', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Cookies']"
2812,"['Cheese', 'Milk', 'Curd', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
2813,"['Shampoo', 'Milk', 'Curd', 'Ghee', 'Butter', 'Tea', 'Biscuits', 'Bread']"
2814,"['Waterbottle', 'Brown Bread', 'Butter', 'Biscuits', 'Bread']"
2815,"['Facewash', 'Waterbottle', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread']"
2816,"['Nuts', 'Butter', 'Tea', 'Biscuits', 'Cold Drink']"
2817,"['Salt', 'Dal', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rice']"
2818,"['Sugar', 'Milk', 'Namkeen', 'Butter', 'Tea', 'Bread']"
2819,"['Chips', 'Milk', 'Juice', 'Butter', 'Wheat Flour', 'Tea', 'Biscuits', 'Bread']"
2820,"['Milk', 'Namkeen', 'Curd', 'Carrot', 'Butter', 'Biscuits', 'Bread']"
2821,"['Banana', 'Oats', 'Milk', 'Curd', 'Butter', 'Biscuits', 'Bread']"
2822,"['Apple', 'Oil', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Bread', 'Rice']"
2823,"['Potato', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Cookies']"
2824,"['Potato', 'Brown Bread', 'Butter', 'Tea', 'Biscuits', 'Bread']"
2825,"['Semolina', 'Waterbottle', 'Milk', 'Butter', 'Tea', 'Biscuits', 'Cookies']"
2826,"['Namkeen', 'Milk', 'Brown Bread', 'Biscuits', 'Bread']"
2827,"['Spices', 'Milk', 'Butter', 'Biscuits', 'Poha']"
2828,"['Tea', 'Salt', 'Butter']"
