antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,SemanticSimilarity
frozenset({'Biscuits'}),"frozenset({'Butter', 'Tea'})",0.2078,0.0936,0.0652,0.3137632338787295,3.3521713021231783,1.0,0.04574991999999999,1.3208269284712482,0.8857433597204647,0.2760372565622353,0.2428985369359328,0.505172215229963,0.447
"frozenset({'Butter', 'Bread'})",frozenset({'Biscuits'}),0.098,0.2078,0.0598,0.610204081632653,2.9364970242187343,1.0,0.0394356,2.0323455497382197,0.7311066452105689,0.24308943089430893,0.5079576895135737,0.4489903950030445,0.447
"frozenset({'Butter', 'Biscuits'})",frozenset({'Bread'}),0.085,0.395,0.0598,0.7035294117647058,1.7810871183916603,1.0,0.026225,2.040674603174603,0.47928431748816636,0.14231318419800093,0.5099659698590179,0.4274609084139985,0.486
"frozenset({'Bread', 'Biscuits'})",frozenset({'Butter'}),0.1432,0.1662,0.0598,0.4175977653631285,2.512621933592831,1.0,0.03600016,1.4316565947242204,0.7026253087634162,0.23958333333333331,0.30150847369048756,0.388702613126811,0.486
frozenset({'Butter'}),"frozenset({'Bread', 'Biscuits'})",0.1662,0.1432,0.0598,0.3598074608904934,2.5126219335928313,1.0,0.03600016,1.3383473684210527,0.7220069135865855,0.23958333333333331,0.25280982830356374,0.388702613126811,0.486
frozenset({'Bread'}),"frozenset({'Butter', 'Biscuits'})",0.395,0.085,0.0598,0.15139240506329113,1.7810871183916601,1.0,0.026225,1.0782368735083532,0.724868017358136,0.14231318419800093,0.0725600055336515,0.4274609084139985,0.486
frozenset({'Biscuits'}),"frozenset({'Butter', 'Bread'})",0.2078,0.098,0.0598,0.287776708373436,2.9364970242187347,1.0,0.0394356,1.2664567567567566,0.8324390229486659,0.24308943089430893,0.210395463828643,0.4489903950030445,0.447
"frozenset({'Butter', 'Milk'})",frozenset({'Biscuits'}),0.0934,0.2078,0.0546,0.5845824411134904,2.813197502952312,1.0,0.03519148,1.9069969072164952,0.7109338194712118,0.22141119221411193,0.4756153005724444,0.42366754394461814,0.447
"frozenset({'Butter', 'Biscuits'})",frozenset({'Milk'}),0.085,0.3692,0.0546,0.6423529411764706,1.7398508699254351,1.0,0.023218000000000003,1.76375,0.46474108769190736,0.13663663663663664,0.43302622253720763,0.3951201325600663,0.568
"frozenset({'Milk', 'Biscuits'})",frozenset({'Butter'}),0.0838,0.1662,0.0546,0.6515513126491647,3.9202846729793306,1.0,0.040672440000000004,2.3928917808219174,0.8130500802406501,0.2794268167860799,0.5820956016420781,0.4900355841224163,0.568
frozenset({'Butter'}),"frozenset({'Milk', 'Biscuits'})",0.1662,0.0838,0.0546,0.32851985559566793,3.920284672979331,1.0,0.040672440000000004,1.3644483870967743,0.893399476512933,0.2794268167860799,0.26710309495270457,0.4900355841224163,0.568
frozenset({'Milk'}),"frozenset({'Butter', 'Biscuits'})",0.3692,0.085,0.0546,0.147887323943662,1.7398508699254351,1.0,0.023218000000000003,1.073801652892562,0.6741250717154332,0.13663663663663664,0.06872931578542293,0.3951201325600663,0.568
frozenset({'Biscuits'}),"frozenset({'Butter', 'Milk'})",0.2078,0.0934,0.0546,0.2627526467757459,2.8131975029523115,1.0,0.03519148,1.2297093994778068,0.8135983346788699,0.22141119221411193,0.18679974274845126,0.42366754394461814,0.447
"frozenset({'Butter', 'Tea', 'Bread'})",frozenset({'Biscuits'}),0.0666,0.2078,0.0484,0.7267267267267267,3.497241225826403,1.0,0.03456052,2.89892967032967,0.7650099963343823,0.21415929203539819,0.6550450981150299,0.47982149618338255,0.447
"frozenset({'Butter', 'Tea', 'Biscuits'})",frozenset({'Bread'}),0.0652,0.395,0.0484,0.7423312883435583,1.879319717325464,1.0,0.022646,2.347976190476191,0.5005269169699091,0.11753278290432248,0.5741013030472039,0.4324314669565893,0.486
"frozenset({'Butter', 'Bread', 'Biscuits'})",frozenset({'Tea'}),0.0598,0.2636,0.0484,0.8093645484949833,3.070426966976416,1.0,0.032636719999999994,3.8628701754385966,0.7172010175433043,0.176,0.7411251337520144,0.4964880405600865,0.38
"frozenset({'Tea', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.1056,0.1662,0.0484,0.4583333333333333,2.757721620537505,1.0,0.03084928,1.5393230769230768,0.7126362010082942,0.21665174574753807,0.35036379627408654,0.37477436823104693,0.38
"frozenset({'Butter', 'Tea'})","frozenset({'Bread', 'Biscuits'})",0.0936,0.1432,0.0484,0.517094017094017,3.6109917394833593,1.0,0.034996479999999996,1.7742584070796459,0.7977358435514577,0.25690021231422505,0.43638424030580886,0.42754142195482975,0.486
"frozenset({'Butter', 'Bread'})","frozenset({'Tea', 'Biscuits'})",0.098,0.148,0.0484,0.49387755102040815,3.337010479867623,1.0,0.033895999999999996,1.6833870967741933,0.7764197101024353,0.24493927125506074,0.4059595669253617,0.41045228902371755,0.38
"frozenset({'Butter', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.085,0.1614,0.0484,0.5694117647058823,3.5279539325023688,1.0,0.034681,1.9475683060109288,0.783114302488371,0.24444444444444444,0.48653918996647066,0.43464392448429184,0.38
"frozenset({'Tea', 'Bread'})","frozenset({'Butter', 'Biscuits'})",0.1614,0.085,0.0484,0.2998760842627014,3.527953932502369,1.0,0.034681,1.306911504424779,0.8544593212221077,0.24444444444444444,0.23483725056032936,0.43464392448429184,0.38
"frozenset({'Tea', 'Biscuits'})","frozenset({'Butter', 'Bread'})",0.148,0.098,0.0484,0.327027027027027,3.3370104798676223,1.0,0.033895999999999996,1.3403212851405624,0.8219842470802777,0.24493927125506074,0.2539102295199856,0.41045228902371755,0.38
"frozenset({'Bread', 'Biscuits'})","frozenset({'Butter', 'Tea'})",0.1432,0.0936,0.0484,0.33798882681564246,3.6109917394833597,1.0,0.034996479999999996,1.3691611814345992,0.8439166300128866,0.25690021231422505,0.2696258018707441,0.42754142195482975,0.486
frozenset({'Butter'}),"frozenset({'Tea', 'Bread', 'Biscuits'})",0.1662,0.1056,0.0484,0.29121540312876054,2.757721620537505,1.0,0.03084928,1.2618784380305603,0.7644301009616433,0.21665174574753807,0.20753063856077877,0.37477436823104693,0.38
frozenset({'Tea'}),"frozenset({'Butter', 'Bread', 'Biscuits'})",0.2636,0.0598,0.0484,0.18361153262518967,3.070426966976416,1.0,0.032636719999999994,1.151657620817844,0.9156876652555878,0.176,0.13168637803147168,0.4964880405600865,0.38
frozenset({'Bread'}),"frozenset({'Butter', 'Tea', 'Biscuits'})",0.395,0.0652,0.0484,0.12253164556962025,1.879319717325464,1.0,0.022646,1.0653375649163301,0.7733761355098695,0.11753278290432248,0.061330386788211656,0.4324314669565893,0.486
frozenset({'Biscuits'}),"frozenset({'Butter', 'Tea', 'Bread'})",0.2078,0.0666,0.0484,0.23291626564003848,3.497241225826403,1.0,0.03456052,1.216816311166876,0.9013637093896899,0.21415929203539819,0.17818327152350383,0.47982149618338255,0.447
"frozenset({'Butter', 'Tea', 'Milk'})",frozenset({'Biscuits'}),0.0606,0.2078,0.0438,0.7227722772277227,3.478211151240244,1.0,0.031207319999999997,2.8575785714285713,0.7584584739311889,0.195013357079252,0.6500533668615536,0.4667759364964408,0.447
"frozenset({'Butter', 'Tea', 'Biscuits'})",frozenset({'Milk'}),0.0652,0.3692,0.0438,0.6717791411042945,1.8195534699466265,1.0,0.01972816,1.9218766355140189,0.4818299228414058,0.11213517665130569,0.4796752395439038,0.3952070136724073,0.568
"frozenset({'Butter', 'Milk', 'Biscuits'})",frozenset({'Tea'}),0.0546,0.2636,0.0438,0.8021978021978021,3.04323900682019,1.0,0.02940744,3.7229111111111095,0.7101784850074333,0.15962099125364432,0.7313929959231427,0.4841793259850923,0.38
"frozenset({'Tea', 'Milk', 'Biscuits'})",frozenset({'Butter'}),0.0642,0.1662,0.0438,0.6822429906542057,4.104951808990408,1.0,0.03312996,2.624017647058824,0.8082835871146804,0.2347266881028939,0.6189050019839358,0.47289044839569494,0.38
"frozenset({'Butter', 'Tea'})","frozenset({'Milk', 'Biscuits'})",0.0936,0.0838,0.0438,0.4679487179487179,5.584113579340309,1.0,0.03595632,1.722014457831325,0.9056934553676143,0.3278443113772455,0.419284782742543,0.49531087448748545,0.568
"frozenset({'Butter', 'Milk'})","frozenset({'Tea', 'Biscuits'})",0.0934,0.148,0.0438,0.4689507494646681,3.1685861450315413,1.0,0.029976799999999998,1.6043709677419353,0.754910463803241,0.22165991902834006,0.3767027575876386,0.382448347705307,0.38
"frozenset({'Butter', 'Biscuits'})","frozenset({'Tea', 'Milk'})",0.085,0.1076,0.0438,0.5152941176470588,4.7889787885414385,1.0,0.034654,1.8411165048543687,0.8646854804501334,0.29435483870967744,0.4568513196403617,0.4611786573365405,0.38
"frozenset({'Tea', 'Milk'})","frozenset({'Butter', 'Biscuits'})",0.1076,0.085,0.0438,0.4070631970260223,4.7889787885414385,1.0,0.034654,1.543166144200627,0.886583611174218,0.29435483870967744,0.3519816360940134,0.4611786573365405,0.38
"frozenset({'Tea', 'Biscuits'})","frozenset({'Butter', 'Milk'})",0.148,0.0934,0.0438,0.295945945945946,3.168586145031542,1.0,0.029976799999999998,1.2876852207293665,0.8032885287371105,0.22165991902834006,0.223412691314743,0.382448347705307,0.38
"frozenset({'Milk', 'Biscuits'})","frozenset({'Butter', 'Tea'})",0.0838,0.0936,0.0438,0.522673031026253,5.584113579340309,1.0,0.03595632,1.8989079999999998,0.8960058370936537,0.3278443113772455,0.47338154349763123,0.49531087448748545,0.568
frozenset({'Butter'}),"frozenset({'Tea', 'Milk', 'Biscuits'})",0.1662,0.0642,0.0438,0.26353790613718414,4.104951808990408,1.0,0.03312996,1.2706696078431372,0.9071621261956317,0.2347266881028939,0.21301336411325514,0.47289044839569494,0.38
frozenset({'Tea'}),"frozenset({'Butter', 'Milk', 'Biscuits'})",0.2636,0.0546,0.0438,0.16616084977238238,3.04323900682019,1.0,0.02940744,1.1337918107370335,0.911736474369945,0.15962099125364432,0.11800386055889821,0.4841793259850923,0.38
frozenset({'Milk'}),"frozenset({'Butter', 'Tea', 'Biscuits'})",0.3692,0.0652,0.0438,0.11863488624052004,1.8195534699466267,1.0,0.01972816,1.0606274124154884,0.7140371145722038,0.11213517665130569,0.057161838083568735,0.3952070136724073,0.568
frozenset({'Biscuits'}),"frozenset({'Butter', 'Tea', 'Milk'})",0.2078,0.0606,0.0438,0.21077959576515878,3.478211151240244,1.0,0.031207319999999997,1.190288536585366,0.8993889048358481,0.195013357079252,0.15986757053987521,0.4667759364964408,0.447
"frozenset({'Butter', 'Milk', 'Bread'})",frozenset({'Biscuits'}),0.0626,0.2078,0.0398,0.6357827476038339,3.059589738228267,1.0,0.02679172,2.1750754385964917,0.7181126455833681,0.1725932350390286,0.5402458313605578,0.4136565326084617,0.447
"frozenset({'Butter', 'Milk', 'Biscuits'})",frozenset({'Bread'}),0.0546,0.395,0.0398,0.7289377289377289,1.8454119719942503,1.0,0.018233,2.231959459459459,0.48457327891839136,0.09712054660810152,0.5519631883268247,0.4148486113043075,0.486
"frozenset({'Butter', 'Bread', 'Biscuits'})",frozenset({'Milk'}),0.0598,0.3692,0.0398,0.6655518394648829,1.802686455755371,1.0,0.017721840000000003,1.886092,0.47359323740591924,0.10226104830421379,0.4698031697287301,0.38667624475952705,0.568
"frozenset({'Milk', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.0608,0.1662,0.0398,0.6546052631578948,3.9386598264614614,1.0,0.029695040000000002,2.414049523809524,0.7944064444881991,0.21260683760683766,0.5857582911464317,0.4470378903033758,0.568
"frozenset({'Butter', 'Milk'})","frozenset({'Bread', 'Biscuits'})",0.0934,0.1432,0.0398,0.4261241970021414,2.9757276326965183,1.0,0.026425120000000003,1.493005970149254,0.732349149231709,0.2022357723577236,0.3302103139614162,0.3520285789479981,0.486
"frozenset({'Butter', 'Bread'})","frozenset({'Milk', 'Biscuits'})",0.098,0.0838,0.0398,0.4061224489795918,4.846329940090595,1.0,0.0315876,1.542742268041237,0.879887241083466,0.28028169014084503,0.35180358980527376,0.44053139155423504,0.568
"frozenset({'Butter', 'Biscuits'})","frozenset({'Milk', 'Bread'})",0.085,0.1778,0.0398,0.468235294117647,2.633494342618937,1.0,0.024687,1.5461725663716817,0.6778976851470466,0.17847533632286994,0.353241661539342,0.34604115662012835,0.568
"frozenset({'Milk', 'Bread'})","frozenset({'Butter', 'Biscuits'})",0.1778,0.085,0.0398,0.22384701912260968,2.6334943426189374,1.0,0.024687,1.178891304347826,0.7544105836895496,0.17847533632286994,0.15174537609028377,0.34604115662012835,0.568
"frozenset({'Milk', 'Biscuits'})","frozenset({'Butter', 'Bread'})",0.0838,0.098,0.0398,0.4749403341288783,4.846329940090595,1.0,0.0315876,1.7179,0.8662500452491665,0.28028169014084503,0.41789394027591825,0.44053139155423504,0.568
"frozenset({'Bread', 'Biscuits'})","frozenset({'Butter', 'Milk'})",0.1432,0.0934,0.0398,0.2779329608938548,2.975727632696518,1.0,0.026425120000000003,1.2555620889748549,0.7749156614069413,0.2022357723577236,0.20354396745406442,0.3520285789479981,0.486
frozenset({'Butter'}),"frozenset({'Milk', 'Bread', 'Biscuits'})",0.1662,0.0608,0.0398,0.23947051744885683,3.938659826461461,1.0,0.029695040000000002,1.2349291139240508,0.8948267362236948,0.21260683760683766,0.1902369223262956,0.4470378903033758,0.568
frozenset({'Milk'}),"frozenset({'Butter', 'Bread', 'Biscuits'})",0.3692,0.0598,0.0398,0.1078006500541712,1.8026864557553712,1.0,0.017721840000000003,1.053800364298725,0.705885164567288,0.10226104830421379,0.05105365885361752,0.38667624475952705,0.568
frozenset({'Bread'}),"frozenset({'Butter', 'Milk', 'Biscuits'})",0.395,0.0546,0.0398,0.10075949367088607,1.8454119719942503,1.0,0.018233,1.0513316441441443,0.7572158312222268,0.09712054660810152,0.048825358230258166,0.4148486113043075,0.486
frozenset({'Biscuits'}),"frozenset({'Butter', 'Milk', 'Bread'})",0.2078,0.0626,0.0398,0.1915303176130895,3.059589738228267,1.0,0.02679172,1.1594745238095239,0.8497333930444952,0.1725932350390286,0.13754034309055843,0.4136565326084617,0.447
"frozenset({'Butter', 'Milk', 'Tea', 'Biscuits'})",frozenset({'Bread'}),0.0438,0.395,0.0322,0.7351598173515982,1.861164094561008,1.0,0.014898999999999999,2.284396551724138,0.483896531430702,0.07919331037875062,0.5622476319861127,0.4083394023466852,0.486
"frozenset({'Butter', 'Milk', 'Tea', 'Bread'})",frozenset({'Biscuits'}),0.0454,0.2078,0.0322,0.7092511013215859,3.4131429322501723,1.0,0.02276588,2.7246878787878783,0.7406399610646324,0.14570135746606333,0.6329854851320196,0.43210389522287185,0.447
"frozenset({'Butter', 'Milk', 'Bread', 'Biscuits'})",frozenset({'Tea'}),0.0398,0.2636,0.0322,0.8090452261306532,3.069215577126909,1.0,0.02170872,3.856410526315788,0.7021285679355104,0.1187315634218289,0.7406915075103929,0.4656000030501521,0.38
"frozenset({'Butter', 'Tea', 'Bread', 'Biscuits'})",frozenset({'Milk'}),0.0484,0.3692,0.0322,0.6652892561983471,1.801975233473313,1.0,0.014330720000000002,1.8846123456790125,0.4676895924223081,0.08354955889984432,0.4693868994900874,0.3762524287492277,0.568
"frozenset({'Tea', 'Milk', 'Bread', 'Biscuits'})",frozenset({'Butter'}),0.0494,0.1662,0.0322,0.6518218623481782,3.9219125291707475,1.0,0.02398972,2.394751162790698,0.7837390703223724,0.17557251908396948,0.5824200795732528,0.42278217064460655,0.38
"frozenset({'Butter', 'Milk', 'Tea'})","frozenset({'Bread', 'Biscuits'})",0.0606,0.1432,0.0322,0.5313531353135313,3.710566587384996,1.0,0.02352208,1.8282422535211267,0.7776233541430568,0.18764568764568768,0.45302653514651187,0.37810673525453103,0.486
"frozenset({'Butter', 'Milk', 'Biscuits'})","frozenset({'Tea', 'Bread'})",0.0546,0.1614,0.0322,0.5897435897435898,3.653925587011089,1.0,0.02338756,2.0440875000000003,0.7682692396133222,0.17519042437431992,0.5107841518525993,0.39462396339719763,0.38
"frozenset({'Butter', 'Milk', 'Bread'})","frozenset({'Tea', 'Biscuits'})",0.0626,0.148,0.0322,0.5143769968051118,3.475520248683188,1.0,0.0229352,1.7544473684210526,0.7598392275714378,0.1804932735426009,0.43001994930177445,0.3659722821863397,0.38
"frozenset({'Butter', 'Tea', 'Biscuits'})","frozenset({'Milk', 'Bread'})",0.0652,0.1778,0.0322,0.49386503067484666,2.777643592097,1.0,0.020607439999999998,1.624467878787879,0.6846198210265855,0.15275142314990514,0.3844138052479283,0.33748369643978554,0.568
"frozenset({'Butter', 'Tea', 'Bread'})","frozenset({'Milk', 'Biscuits'})",0.0666,0.0838,0.0322,0.4834834834834834,5.769492643000995,1.0,0.026618919999999997,1.773805813953488,0.8856594537834697,0.272419627749577,0.4362404316562797,0.4338658467536749,0.568
"frozenset({'Butter', 'Bread', 'Biscuits'})","frozenset({'Tea', 'Milk'})",0.0598,0.1076,0.0322,0.5384615384615384,5.004289390906491,1.0,0.02576552,1.933533333333333,0.8510651229221746,0.2381656804733728,0.48281212288383957,0.41885902201887326,0.38
"frozenset({'Tea', 'Milk', 'Biscuits'})","frozenset({'Butter', 'Bread'})",0.0642,0.098,0.0322,0.501557632398754,5.117935024477081,1.0,0.025908399999999998,1.8096375000000002,0.8598083945844988,0.24769230769230768,0.4474031401316563,0.4150645304850913,0.38
"frozenset({'Tea', 'Milk', 'Bread'})","frozenset({'Butter', 'Biscuits'})",0.0716,0.085,0.0322,0.44972067039106145,5.290831416365428,1.0,0.026114,1.662791878172589,0.8735391951959023,0.2588424437299035,0.39860182556400153,0.41427209990141306,0.38
"frozenset({'Milk', 'Bread', 'Biscuits'})","frozenset({'Butter', 'Tea'})",0.0608,0.0936,0.0322,0.5296052631578947,5.658175888439046,1.0,0.02650912,1.9268923076923075,0.8765594082977981,0.2635024549918167,0.4810296371997955,0.43681117858749435,0.568
"frozenset({'Tea', 'Bread', 'Biscuits'})","frozenset({'Butter', 'Milk'})",0.1056,0.0934,0.0322,0.30492424242424243,3.264713516319512,1.0,0.02233696,1.3043182561307902,0.7755975066389627,0.19304556354916066,0.23331595237617742,0.3248389948737914,0.38
"frozenset({'Butter', 'Milk'})","frozenset({'Tea', 'Bread', 'Biscuits'})",0.0934,0.1056,0.0322,0.34475374732334046,3.264713516319512,1.0,0.02233696,1.3649830065359476,0.7651603904013767,0.19304556354916066,0.2673901468284218,0.3248389948737914,0.38
"frozenset({'Butter', 'Tea'})","frozenset({'Milk', 'Bread', 'Biscuits'})",0.0936,0.0608,0.0322,0.344017094017094,5.658175888439047,1.0,0.02650912,1.4317446254071662,0.9082795634083097,0.2635024549918167,0.30155142037595184,0.43681117858749435,0.568
"frozenset({'Butter', 'Biscuits'})","frozenset({'Tea', 'Milk', 'Bread'})",0.085,0.0716,0.0322,0.37882352941176467,5.290831416365428,1.0,0.026114,1.4945833333333332,0.8863320096392084,0.2588424437299035,0.33091720100362415,0.41427209990141306,0.38
"frozenset({'Butter', 'Bread'})","frozenset({'Tea', 'Milk', 'Biscuits'})",0.098,0.0642,0.0322,0.32857142857142857,5.117935024477081,1.0,0.025908399999999998,1.3937446808510636,0.8920273787718114,0.24769230769230768,0.2825084725063353,0.4150645304850913,0.38
"frozenset({'Tea', 'Milk'})","frozenset({'Butter', 'Bread', 'Biscuits'})",0.1076,0.0598,0.0322,0.29925650557620814,5.004289390906491,1.0,0.02576552,1.3417177718832891,0.8966510853557021,0.2381656804733728,0.254686774703476,0.41885902201887326,0.38
"frozenset({'Milk', 'Biscuits'})","frozenset({'Butter', 'Tea', 'Bread'})",0.0838,0.0666,0.0322,0.38424821002386633,5.769492643000995,1.0,0.026618919999999997,1.515870542635659,0.9022861101959077,0.272419627749577,0.34031305980701343,0.4338658467536749,0.568
"frozenset({'Milk', 'Bread'})","frozenset({'Butter', 'Tea', 'Biscuits'})",0.1778,0.0652,0.0322,0.1811023622047244,2.777643592097,1.0,0.020607439999999998,1.1415346153846153,0.7783782640423889,0.15275142314990514,0.12398626680009028,0.33748369643978554,0.568
"frozenset({'Tea', 'Biscuits'})","frozenset({'Butter', 'Milk', 'Bread'})",0.148,0.0626,0.0322,0.21756756756756757,3.4755202486831878,1.0,0.0229352,1.1980587219343697,0.8360015163444435,0.1804932735426009,0.16531637248513717,0.3659722821863397,0.38
"frozenset({'Tea', 'Bread'})","frozenset({'Butter', 'Milk', 'Biscuits'})",0.1614,0.0546,0.0322,0.19950433705080547,3.653925587011089,1.0,0.02338756,1.18101826625387,0.8661122574891902,0.17519042437431992,0.15327304532558225,0.39462396339719763,0.38
"frozenset({'Bread', 'Biscuits'})","frozenset({'Butter', 'Milk', 'Tea'})",0.1432,0.0606,0.0322,0.22486033519553073,3.7105665873849953,1.0,0.02352208,1.2119106306306306,0.8525903114869137,0.18764568764568768,0.17485664806848067,0.37810673525453103,0.486
