TransactionID,Customer_ID,Date,DayOfWeek,Month,Category,Product,Quantity,Price,CustomerType,TotalAmount,Year,WeekNumber
2024,C0114,2024-08-08,Thursday,August,Bakery,Bread,2,249.04,student_budget,498.08,2024,32
2025,C0324,2024-06-04,Tuesday,June,Cooking Essentials,Oil,2,134.12,breakfast_shopping,268.24,2024,23
2025,C0324,2024-06-04,Tuesday,June,Dairy,Milk,3,438.87,breakfast_shopping,1316.6100000000001,2024,23
2025,C0324,2024-06-04,Tuesday,June,Bakery,Biscuit,4,213.93,breakfast_shopping,855.72,2024,23
2025,C0324,2024-06-04,Tuesday,June,Dairy,Butter,1,32.53,breakfast_shopping,32.53,2024,23
2025,C0324,2024-06-04,Tuesday,June,Beverages,Tea,1,469.3,breakfast_shopping,469.3,2024,23
2025,C0324,2024-06-04,Tuesday,June,Unknown,Biscuits,3,303.75,breakfast_shopping,911.25,2024,23
2025,C0324,2024-06-04,Tuesday,June,Bakery,Bread,4,52.6,breakfast_shopping,210.4,2024,23
2025,C0324,2024-06-04,Tuesday,June,Bakery,Rusk,1,490.36,breakfast_shopping,490.36,2024,23
2026,C0446,2024-09-19,Thursday,September,Fruit & Vegetables,Tomato,3,305.99,breakfast_shopping,917.97,2024,38
2026,C0446,2024-09-19,Thursday,September,Dairy,Milk,3,445.85,breakfast_shopping,1337.5500000000002,2024,38
2026,C0446,2024-09-19,Thursday,September,Dairy,Butter,2,343.29,breakfast_shopping,686.58,2024,38
2026,C0446,2024-09-19,Thursday,September,Beverages,Tea,5,186.51,breakfast_shopping,932.55,2024,38
2026,C0446,2024-09-19,Thursday,September,Unknown,Biscuits,5,478.97,breakfast_shopping,2394.8500000000004,2024,38
2026,C0446,2024-09-19,Thursday,September,Bakery,Bread,5,356.57,breakfast_shopping,1782.85,2024,38
2027,C0214,2024-02-14,Wednesday,February,Fruit & Vegetables,Banana,5,487.76,indian_cooking,2438.8,2024,7
2027,C0214,2024-02-14,Wednesday,February,Fruit & Vegetables,Tomato,2,350.75,indian_cooking,701.5,2024,7
2027,C0214,2024-02-14,Wednesday,February,Cooking Essentials,Oil,2,435.73,indian_cooking,871.46,2024,7
2027,C0214,2024-02-14,Wednesday,February,Grains & Staples,Poha,5,131.31,indian_cooking,656.55,2024,7
2028,C0015,2024-03-03,Sunday,March,Cooking Essentials,Salt,1,404.21,daily_essentials,404.21,2024,9
2028,C0015,2024-03-03,Sunday,March,Cooking Essentials,Oil,2,252.04,daily_essentials,504.08,2024,9
2028,C0015,2024-03-03,Sunday,March,Snacks,Chips,4,305.21,daily_essentials,1220.84,2024,9
2028,C0015,2024-03-03,Sunday,March,Personal Care,Facewash,2,319.5,daily_essentials,639.0,2024,9
2028,C0015,2024-03-03,Sunday,March,Fruit & Vegetables,Onion,5,280.01,daily_essentials,1400.05,2024,9
2028,C0015,2024-03-03,Sunday,March,Bakery,Bread,1,54.62,daily_essentials,54.62,2024,9
2029,C0345,2024-03-21,Thursday,March,Snacks,Chips,1,255.58,snack_lover,255.58,2024,12
2029,C0345,2024-03-21,Thursday,March,Bakery,Brown Bread,3,98.39,snack_lover,295.17,2024,12
2029,C0345,2024-03-21,Thursday,March,Snacks,Namkeen,1,317.32,snack_lover,317.32,2024,12
2029,C0345,2024-03-21,Thursday,March,Beverages,Coffee,2,294.17,snack_lover,588.34,2024,12
2030,C0187,2024-03-18,Monday,March,Fruit & Vegetables,Banana,2,342.66,family_shopping,685.32,2024,12
2030,C0187,2024-03-18,Monday,March,Beverages,Waterbottle,3,386.33,family_shopping,1158.99,2024,12
2030,C0187,2024-03-18,Monday,March,Grains & Staples,Rice,5,281.12,family_shopping,1405.6,2024,12
2030,C0187,2024-03-18,Monday,March,Grains & Staples,Dal,1,92.3,family_shopping,92.3,2024,12
2031,C0024,2024-04-03,Wednesday,April,Beverages,Tea,1,418.53,breakfast_shopping,418.53,2024,14
2031,C0024,2024-04-03,Wednesday,April,Bakery,Bread,2,314.99,breakfast_shopping,629.98,2024,14
2031,C0024,2024-04-03,Wednesday,April,Dairy,Ghee,5,18.9,breakfast_shopping,94.5,2024,14
2031,C0024,2024-04-03,Wednesday,April,Snacks,Chocolate,2,57.86,breakfast_shopping,115.72,2024,14
2032,C0396,2024-08-21,Wednesday,August,Dairy,Milk,5,323.04,breakfast_shopping,1615.2,2024,34
2032,C0396,2024-08-21,Wednesday,August,Dairy,Butter,1,476.1,breakfast_shopping,476.1,2024,34
2032,C0396,2024-08-21,Wednesday,August,Beverages,Tea,4,435.72,breakfast_shopping,1742.88,2024,34
2032,C0396,2024-08-21,Wednesday,August,Unknown,Biscuits,2,412.21,breakfast_shopping,824.42,2024,34
2032,C0396,2024-08-21,Wednesday,August,Bakery,Bread,2,470.12,breakfast_shopping,940.24,2024,34
2032,C0396,2024-08-21,Wednesday,August,Grains & Staples,Rice,3,269.5,breakfast_shopping,808.5,2024,34
2033,C0132,2024-04-21,Sunday,April,Cooking Essentials,Oil,4,159.18,indian_cooking,636.72,2024,16
2033,C0132,2024-04-21,Sunday,April,Grains & Staples,Oats,5,66.48,indian_cooking,332.40000000000003,2024,16
2033,C0132,2024-04-21,Sunday,April,Cooking Essentials,Spices,4,488.42,indian_cooking,1953.68,2024,16
2033,C0132,2024-04-21,Sunday,April,Fruit & Vegetables,Carrot,1,449.98,indian_cooking,449.98,2024,16
2033,C0132,2024-04-21,Sunday,April,Dairy,Ghee,5,231.58,indian_cooking,1157.9,2024,16
2033,C0132,2024-04-21,Sunday,April,Fruit & Vegetables,Onion,2,246.49,indian_cooking,492.98,2024,16
2033,C0132,2024-04-21,Sunday,April,Grains & Staples,Rice,5,484.01,indian_cooking,2420.05,2024,16
2034,C0464,2024-01-17,Wednesday,January,Personal Care,Shampoo,1,431.91,family_shopping,431.91,2024,3
2034,C0464,2024-01-17,Wednesday,January,Cooking Essentials,Oil,5,467.22,family_shopping,2336.1000000000004,2024,3
2034,C0464,2024-01-17,Wednesday,January,Bakery,Cookies,2,148.69,family_shopping,297.38,2024,3
2034,C0464,2024-01-17,Wednesday,January,Cooking Essentials,Sugar,5,324.34,family_shopping,1621.6999999999998,2024,3
2034,C0464,2024-01-17,Wednesday,January,Grains & Staples,Rice,2,420.31,family_shopping,840.62,2024,3
2035,C0086,2024-02-27,Tuesday,February,Personal Care,Shampoo,2,140.0,family_shopping,280.0,2024,9
2035,C0086,2024-02-27,Tuesday,February,Cooking Essentials,Oil,1,277.73,family_shopping,277.73,2024,9
2035,C0086,2024-02-27,Tuesday,February,Beverages,Coffee,2,344.79,family_shopping,689.58,2024,9
2035,C0086,2024-02-27,Tuesday,February,Bakery,Biscuit,3,101.58,family_shopping,304.74,2024,9
2035,C0086,2024-02-27,Tuesday,February,Personal Care,Soap,4,198.35,family_shopping,793.4,2024,9
2035,C0086,2024-02-27,Tuesday,February,Grains & Staples,Rice,3,82.3,family_shopping,246.89999999999998,2024,9
2036,C0445,2024-01-22,Monday,January,Dairy,Milk,4,238.99,breakfast_shopping,955.96,2024,4
2036,C0445,2024-01-22,Monday,January,Bakery,Bread,3,365.52,breakfast_shopping,1096.56,2024,4
2036,C0445,2024-01-22,Monday,January,Dairy,Panner,2,269.27,breakfast_shopping,538.54,2024,4
2036,C0445,2024-01-22,Monday,January,Dairy,Butter,2,92.06,breakfast_shopping,184.12,2024,4
2037,C0198,2024-09-09,Monday,September,Beverages,Cold Drink,1,403.57,student_budget,403.57,2024,37
2037,C0198,2024-09-09,Monday,September,Snacks,Chips,4,399.39,student_budget,1597.56,2024,37
2037,C0198,2024-09-09,Monday,September,Cooking Essentials,Spices,5,211.6,student_budget,1058.0,2024,37
2037,C0198,2024-09-09,Monday,September,Snacks,Chocolate,2,477.01,student_budget,954.02,2024,37
2037,C0198,2024-09-09,Monday,September,Dairy,Butter,1,97.96,student_budget,97.96,2024,37
2037,C0198,2024-09-09,Monday,September,Beverages,Tea,1,173.22,student_budget,173.22,2024,37
2037,C0198,2024-09-09,Monday,September,Unknown,Biscuits,5,204.52,student_budget,1022.6,2024,37
2037,C0198,2024-09-09,Monday,September,Bakery,Bread,3,379.47,student_budget,1138.41,2024,37
2038,C0222,2024-08-14,Wednesday,August,Dairy,Ghee,5,290.95,daily_essentials,1454.75,2024,33
2038,C0222,2024-08-14,Wednesday,August,Bakery,Bread,1,246.83,daily_essentials,246.83,2024,33
2038,C0222,2024-08-14,Wednesday,August,Dairy,Milk,3,112.27,daily_essentials,336.81,2024,33
2038,C0222,2024-08-14,Wednesday,August,Grains & Staples,Dal,1,148.63,daily_essentials,148.63,2024,33
2039,C0345,2024-01-07,Sunday,January,Fruit & Vegetables,Banana,1,39.72,snack_lover,39.72,2024,1
2039,C0345,2024-01-07,Sunday,January,Snacks,Chips,3,23.46,snack_lover,70.38,2024,1
2039,C0345,2024-01-07,Sunday,January,Cooking Essentials,Spices,3,399.73,snack_lover,1199.19,2024,1
2039,C0345,2024-01-07,Sunday,January,Snacks,Chocolate,1,268.53,snack_lover,268.53,2024,1
2039,C0345,2024-01-07,Sunday,January,Beverages,Cold Drink,5,166.76,snack_lover,833.8,2024,1
2040,C0281,2024-05-29,Wednesday,May,Cooking Essentials,Salt,3,223.72,breakfast_shopping,671.16,2024,22
2040,C0281,2024-05-29,Wednesday,May,Cooking Essentials,Sugar,5,251.15,breakfast_shopping,1255.75,2024,22
2040,C0281,2024-05-29,Wednesday,May,Dairy,Milk,1,283.97,breakfast_shopping,283.97,2024,22
2040,C0281,2024-05-29,Wednesday,May,Beverages,Tea,2,498.13,breakfast_shopping,996.26,2024,22
2040,C0281,2024-05-29,Wednesday,May,Unknown,Biscuits,4,202.42,breakfast_shopping,809.68,2024,22
2040,C0281,2024-05-29,Wednesday,May,Bakery,Bread,3,417.08,breakfast_shopping,1251.24,2024,22
2041,C0174,2024-09-18,Wednesday,September,Grains & Staples,Oats,4,452.36,snack_lover,1809.44,2024,38
2041,C0174,2024-09-18,Wednesday,September,Snacks,Namkeen,4,91.83,snack_lover,367.32,2024,38
2041,C0174,2024-09-18,Wednesday,September,Snacks,Chocolate,5,491.13,snack_lover,2455.65,2024,38
2041,C0174,2024-09-18,Wednesday,September,Grains & Staples,Rice,2,465.63,snack_lover,931.26,2024,38
2042,C0071,2024-10-07,Monday,October,Cooking Essentials,Tomatosauce,2,73.91,daily_essentials,147.82,2024,41
2042,C0071,2024-10-07,Monday,October,Dairy,Milk,3,62.89,daily_essentials,188.67000000000002,2024,41
2042,C0071,2024-10-07,Monday,October,Cooking Essentials,Oil,2,40.97,daily_essentials,81.94,2024,41
2042,C0071,2024-10-07,Monday,October,Dairy,Panner,2,135.25,daily_essentials,270.5,2024,41
2043,C0219,2024-04-10,Wednesday,April,Personal Care,Shampoo,2,158.4,family_shopping,316.8,2024,15
2043,C0219,2024-04-10,Wednesday,April,Cooking Essentials,Oil,4,164.25,family_shopping,657.0,2024,15
2043,C0219,2024-04-10,Wednesday,April,Beverages,Coffee,1,340.46,family_shopping,340.46,2024,15
2043,C0219,2024-04-10,Wednesday,April,Grains & Staples,Dal,3,429.37,family_shopping,1288.1100000000001,2024,15
2043,C0219,2024-04-10,Wednesday,April,Personal Care,Soap,4,402.97,family_shopping,1611.88,2024,15
2043,C0219,2024-04-10,Wednesday,April,Grains & Staples,Rice,1,235.84,family_shopping,235.84,2024,15
2044,C0343,2024-07-20,Saturday,July,Personal Care,Shampoo,5,282.51,family_shopping,1412.55,2024,29
2044,C0343,2024-07-20,Saturday,July,Cooking Essentials,Oil,2,319.07,family_shopping,638.14,2024,29
2044,C0343,2024-07-20,Saturday,July,Snacks,Namkeen,1,90.13,family_shopping,90.13,2024,29
2044,C0343,2024-07-20,Saturday,July,Dairy,Milk,3,416.43,family_shopping,1249.29,2024,29
2044,C0343,2024-07-20,Saturday,July,Bakery,Bread,4,371.76,family_shopping,1487.04,2024,29
2045,C0310,2024-01-13,Saturday,January,Cooking Essentials,Tomatosauce,1,293.0,breakfast_shopping,293.0,2024,2
2045,C0310,2024-01-13,Saturday,January,Cooking Essentials,Spices,1,58.9,breakfast_shopping,58.9,2024,2
2045,C0310,2024-01-13,Saturday,January,Dairy,Milk,3,412.26,breakfast_shopping,1236.78,2024,2
2045,C0310,2024-01-13,Saturday,January,Beverages,Tea,3,352.36,breakfast_shopping,1057.08,2024,2
2045,C0310,2024-01-13,Saturday,January,Bakery,Bread,4,399.91,breakfast_shopping,1599.64,2024,2
2046,C0206,2024-08-25,Sunday,August,Cooking Essentials,Oil,5,205.56,family_shopping,1027.8,2024,34
2046,C0206,2024-08-25,Sunday,August,Dairy,Cheese,1,57.25,family_shopping,57.25,2024,34
2046,C0206,2024-08-25,Sunday,August,Dairy,Milk,1,288.44,family_shopping,288.44,2024,34
2046,C0206,2024-08-25,Sunday,August,Fruit & Vegetables,Onion,1,230.43,family_shopping,230.43,2024,34
2046,C0206,2024-08-25,Sunday,August,Bakery,Bread,3,172.24,family_shopping,516.72,2024,34
2046,C0206,2024-08-25,Sunday,August,Grains & Staples,Rice,4,436.3,family_shopping,1745.2,2024,34
2047,C0239,2024-01-21,Sunday,January,Cooking Essentials,Spices,1,133.28,family_shopping,133.28,2024,3
2047,C0239,2024-01-21,Sunday,January,Bakery,Biscuit,3,479.05,family_shopping,1437.15,2024,3
2047,C0239,2024-01-21,Sunday,January,Personal Care,Soap,3,231.54,family_shopping,694.62,2024,3
2047,C0239,2024-01-21,Sunday,January,Grains & Staples,Dal,2,225.81,family_shopping,451.62,2024,3
2048,C0337,2024-03-10,Sunday,March,Fruit & Vegetables,Tomato,5,325.72,indian_cooking,1628.6000000000001,2024,10
2048,C0337,2024-03-10,Sunday,March,Grains & Staples,Semolina,2,270.74,indian_cooking,541.48,2024,10
2048,C0337,2024-03-10,Sunday,March,Grains & Staples,Dal,5,286.37,indian_cooking,1431.85,2024,10
2048,C0337,2024-03-10,Sunday,March,Dairy,Ghee,4,394.08,indian_cooking,1576.32,2024,10
2048,C0337,2024-03-10,Sunday,March,Beverages,Juice,3,357.29,indian_cooking,1071.8700000000001,2024,10
2049,C0256,2024-03-30,Saturday,March,Cooking Essentials,Salt,1,90.07,daily_essentials,90.07,2024,13
2049,C0256,2024-03-30,Saturday,March,Cooking Essentials,Oil,3,24.71,daily_essentials,74.13,2024,13
2049,C0256,2024-03-30,Saturday,March,Dairy,Milk,5,128.91,daily_essentials,644.55,2024,13
2049,C0256,2024-03-30,Saturday,March,Snacks,Chocolate,5,206.43,daily_essentials,1032.15,2024,13
2049,C0256,2024-03-30,Saturday,March,Beverages,Tea,4,105.77,daily_essentials,423.08,2024,13
2049,C0256,2024-03-30,Saturday,March,Bakery,Bread,5,401.96,daily_essentials,2009.8,2024,13
2050,C0158,2024-07-15,Monday,July,Cooking Essentials,Salt,2,296.91,daily_essentials,593.82,2024,29
2050,C0158,2024-07-15,Monday,July,Cooking Essentials,Oil,2,166.36,daily_essentials,332.72,2024,29
2050,C0158,2024-07-15,Monday,July,Fruit & Vegetables,Onion,4,400.07,daily_essentials,1600.28,2024,29
2050,C0158,2024-07-15,Monday,July,Snacks,Popcorn,3,74.13,daily_essentials,222.39,2024,29
2050,C0158,2024-07-15,Monday,July,Dairy,Panner,2,305.38,daily_essentials,610.76,2024,29
2051,C0284,2024-10-10,Thursday,October,Cooking Essentials,Salt,3,486.92,student_budget,1460.76,2024,41
2051,C0284,2024-10-10,Thursday,October,Snacks,Chips,2,416.91,student_budget,833.82,2024,41
2051,C0284,2024-10-10,Thursday,October,Bakery,Bread,3,448.53,student_budget,1345.59,2024,41
2051,C0284,2024-10-10,Thursday,October,Beverages,Tea,4,319.08,student_budget,1276.32,2024,41
2051,C0284,2024-10-10,Thursday,October,Beverages,Cold Drink,1,427.53,student_budget,427.53,2024,41
2051,C0284,2024-10-10,Thursday,October,Bakery,Cookies,4,217.82,student_budget,871.28,2024,41
2052,C0126,2024-05-18,Saturday,May,Bakery,Bread,1,193.46,breakfast_shopping,193.46,2024,20
2052,C0126,2024-05-18,Saturday,May,Dairy,Milk,2,135.16,breakfast_shopping,270.32,2024,20
2052,C0126,2024-05-18,Saturday,May,Dairy,Curd,3,96.76,breakfast_shopping,290.28000000000003,2024,20
2053,C0448,2024-07-31,Wednesday,July,Fruit & Vegetables,Potato,4,99.15,daily_essentials,396.6,2024,31
2053,C0448,2024-07-31,Wednesday,July,Cooking Essentials,Tomatosauce,2,105.53,daily_essentials,211.06,2024,31
2053,C0448,2024-07-31,Wednesday,July,Cooking Essentials,Sugar,4,25.76,daily_essentials,103.04,2024,31
2053,C0448,2024-07-31,Wednesday,July,Bakery,Bread,3,140.51,daily_essentials,421.53,2024,31
2054,C0186,2024-03-01,Friday,March,Cooking Essentials,Salt,1,238.92,daily_essentials,238.92,2024,9
2054,C0186,2024-03-01,Friday,March,Cooking Essentials,Oil,3,445.81,daily_essentials,1337.43,2024,9
2054,C0186,2024-03-01,Friday,March,Grains & Staples,Oats,3,153.58,daily_essentials,460.74,2024,9
2054,C0186,2024-03-01,Friday,March,Grains & Staples,Semolina,5,172.9,daily_essentials,864.5,2024,9
2054,C0186,2024-03-01,Friday,March,Fruit & Vegetables,Potato,3,91.68,daily_essentials,275.04,2024,9
2054,C0186,2024-03-01,Friday,March,Dairy,Curd,1,319.57,daily_essentials,319.57,2024,9
2054,C0186,2024-03-01,Friday,March,Fruit & Vegetables,Onion,5,362.11,daily_essentials,1810.5500000000002,2024,9
2054,C0186,2024-03-01,Friday,March,Bakery,Bread,2,429.58,daily_essentials,859.16,2024,9
2055,C0394,2024-06-02,Sunday,June,Beverages,Cold Drink,1,489.56,student_budget,489.56,2024,22
2055,C0394,2024-06-02,Sunday,June,Snacks,Chips,4,143.82,student_budget,575.28,2024,22
2055,C0394,2024-06-02,Sunday,June,Dairy,Cheese,4,324.42,student_budget,1297.68,2024,22
2055,C0394,2024-06-02,Sunday,June,Dairy,Butter,2,452.02,student_budget,904.04,2024,22
2055,C0394,2024-06-02,Sunday,June,Unknown,Biscuits,4,151.25,student_budget,605.0,2024,22
2055,C0394,2024-06-02,Sunday,June,Bakery,Bread,5,302.15,student_budget,1510.75,2024,22
2056,C0257,2024-08-14,Wednesday,August,Bakery,Rusk,2,329.39,family_shopping,658.78,2024,33
2056,C0257,2024-08-14,Wednesday,August,Bakery,Bread,5,312.98,family_shopping,1564.9,2024,33
2056,C0257,2024-08-14,Wednesday,August,Dairy,Milk,4,193.58,family_shopping,774.32,2024,33
2056,C0257,2024-08-14,Wednesday,August,Fruit & Vegetables,Carrot,5,407.87,family_shopping,2039.35,2024,33
2057,C0185,2024-05-02,Thursday,May,Snacks,Chips,1,137.93,student_budget,137.93,2024,18
2057,C0185,2024-05-02,Thursday,May,Bakery,Bread,1,400.5,student_budget,400.5,2024,18
2057,C0185,2024-05-02,Thursday,May,Fruit & Vegetables,Potato,2,429.75,student_budget,859.5,2024,18
2058,C0246,2024-10-18,Friday,October,Unknown,Biscuits,5,94.04,student_budget,470.20000000000005,2024,42
2058,C0246,2024-10-18,Friday,October,Bakery,Bread,3,372.67,student_budget,1118.01,2024,42
2058,C0246,2024-10-18,Friday,October,Snacks,Popcorn,1,22.6,student_budget,22.6,2024,42
2058,C0246,2024-10-18,Friday,October,Fruit & Vegetables,Carrot,5,54.98,student_budget,274.9,2024,42
2059,C0129,2024-07-26,Friday,July,Beverages,Coffee,3,110.74,snack_lover,332.21999999999997,2024,30
2059,C0129,2024-07-26,Friday,July,Dairy,Cheese,1,494.02,snack_lover,494.02,2024,30
2059,C0129,2024-07-26,Friday,July,Snacks,Chocolate,1,461.25,snack_lover,461.25,2024,30
2059,C0129,2024-07-26,Friday,July,Snacks,Popcorn,4,16.49,snack_lover,65.96,2024,30
2059,C0129,2024-07-26,Friday,July,Beverages,Cold Drink,4,370.83,snack_lover,1483.32,2024,30
2060,C0303,2024-07-18,Thursday,July,Snacks,Chips,4,128.75,snack_lover,515.0,2024,29
2060,C0303,2024-07-18,Thursday,July,Personal Care,Toothpaste,4,457.44,snack_lover,1829.76,2024,29
2060,C0303,2024-07-18,Thursday,July,Snacks,Popcorn,5,60.2,snack_lover,301.0,2024,29
2061,C0416,2024-03-16,Saturday,March,Personal Care,Shampoo,1,199.02,breakfast_shopping,199.02,2024,11
2061,C0416,2024-03-16,Saturday,March,Beverages,Tea,1,218.12,breakfast_shopping,218.12,2024,11
2061,C0416,2024-03-16,Saturday,March,Unknown,Biscuits,3,224.51,breakfast_shopping,673.53,2024,11
2062,C0180,2024-10-24,Thursday,October,Personal Care,Shampoo,3,11.09,family_shopping,33.269999999999996,2024,43
2062,C0180,2024-10-24,Thursday,October,Dairy,Ghee,2,49.88,family_shopping,99.76,2024,43
2062,C0180,2024-10-24,Thursday,October,Grains & Staples,Rice,1,10.81,family_shopping,10.81,2024,43
2063,C0131,2024-01-27,Saturday,January,Cooking Essentials,Tomatosauce,5,213.66,breakfast_shopping,1068.3,2024,4
2063,C0131,2024-01-27,Saturday,January,Beverages,Tea,5,481.34,breakfast_shopping,2406.7,2024,4
2063,C0131,2024-01-27,Saturday,January,Personal Care,Facewash,2,65.28,breakfast_shopping,130.56,2024,4
2063,C0131,2024-01-27,Saturday,January,Dairy,Butter,2,39.44,breakfast_shopping,78.88,2024,4
2064,C0201,2024-02-10,Saturday,February,Cooking Essentials,Salt,1,426.73,daily_essentials,426.73,2024,6
2064,C0201,2024-02-10,Saturday,February,Cooking Essentials,Oil,5,203.56,daily_essentials,1017.8,2024,6
2064,C0201,2024-02-10,Saturday,February,Beverages,Coffee,4,312.76,daily_essentials,1251.04,2024,6
2064,C0201,2024-02-10,Saturday,February,Dairy,Curd,4,257.57,daily_essentials,1030.28,2024,6
2064,C0201,2024-02-10,Saturday,February,Fruit & Vegetables,Onion,3,90.32,daily_essentials,270.96,2024,6
2065,C0477,2024-02-01,Thursday,February,Fruit & Vegetables,Banana,1,324.4,student_budget,324.4,2024,5
2065,C0477,2024-02-01,Thursday,February,Beverages,Cold Drink,2,422.67,student_budget,845.34,2024,5
2065,C0477,2024-02-01,Thursday,February,Snacks,Chips,2,130.88,student_budget,261.76,2024,5
2065,C0477,2024-02-01,Thursday,February,Snacks,Namkeen,5,459.5,student_budget,2297.5,2024,5
2065,C0477,2024-02-01,Thursday,February,Beverages,Tea,1,362.02,student_budget,362.02,2024,5
2065,C0477,2024-02-01,Thursday,February,Unknown,Biscuits,3,293.62,student_budget,880.86,2024,5
2065,C0477,2024-02-01,Thursday,February,Bakery,Bread,2,264.22,student_budget,528.44,2024,5
2065,C0477,2024-02-01,Thursday,February,Dairy,Panner,3,372.54,student_budget,1117.6200000000001,2024,5
2066,C0363,2024-11-03,Sunday,November,Cooking Essentials,Oil,2,448.74,snack_lover,897.48,2024,44
2066,C0363,2024-11-03,Sunday,November,Beverages,Waterbottle,4,354.14,snack_lover,1416.56,2024,44
2066,C0363,2024-11-03,Sunday,November,Snacks,Namkeen,5,256.88,snack_lover,1284.4,2024,44
2066,C0363,2024-11-03,Sunday,November,Snacks,Chocolate,5,122.51,snack_lover,612.5500000000001,2024,44
2066,C0363,2024-11-03,Sunday,November,Snacks,Popcorn,3,164.05,snack_lover,492.15000000000003,2024,44
